window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,partner_gaze_ratio_mean_session_mean,11,0.054708380179057284,0.054847058823529415,0.9710207131591799,0.8484848484848485,0.009765625,0.012201073694485115,0.28076171875,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,frame_interaction_valid_count_session_mean,11,13.279255523367892,8.96360616128058,0.7811518802814903,0.8484848484848485,0.009765625,0.011224987798926306,0.28076171875,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,hand_to_hand_min_max_session_mean,11,-0.09318315977590506,-0.08456741543382451,-0.9009922174094934,-0.8484848484848485,0.009765625,0.011224987798926306,0.28076171875,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,hand_to_hand_min_min_session_mean,11,-0.0704030336901344,-0.05455653078421527,-0.9720016974874727,-0.8484848484848485,0.009765625,0.010248901903367497,0.28076171875,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,frame_pose_valid_count_session_mean,11,13.279255523367892,8.96360616128058,0.7811518802814903,0.8484848484848485,0.009765625,0.011224987798926306,0.28076171875,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_pitch_mean_session_mean,11,0.05345056876687342,0.05319010102198826,1.0376068700195618,0.8484848484848485,0.009765625,0.011224987798926306,0.28076171875,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,any_partner_gaze_ratio_session_mean,11,0.12103087620289035,0.1349744245524297,1.0100391759141765,0.8484848484848485,0.009765625,0.011224987798926306,0.28076171875,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,any_partner_gaze_count_session_mean,11,15.189454982455823,15.522058823529406,1.0489580196174781,0.8484848484848485,0.009765625,0.008296730112249878,0.28076171875,,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_max_session_mean,11,0.042195715018643935,0.028245581814268422,,,0.013185021148255949,,0.3100106545904708,10.74545454545455,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_gaze_pitch_mean_session_mean,11,0.04624481615506271,0.05246184173195803,1.1648503986623082,0.8181818181818182,0.013671875,0.008296730112249878,0.3100106545904708,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_closest_hand_to_other_head_mean_session_mean,11,-0.03820931755050482,-0.04904143332264288,-1.0556426698422678,-0.8181818181818182,0.013671875,0.012201073694485115,0.3100106545904708,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_task_gaze_transition_count_session_mean,11,1.5534051374737439,1.7619047619047619,0.9667566852491849,0.8181818181818182,0.013671875,0.012201073694485115,0.3100106545904708,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_closest_hand_to_other_head_min_session_mean,11,-0.052283816959051155,-0.05008847664047822,-1.166266863293902,-0.8181818181818182,0.013671875,0.008296730112249878,0.3100106545904708,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,11,0.10715007143234981,0.10737802676626201,1.030812407411839,0.8181818181818182,0.013671875,0.011224987798926306,0.3100106545904708,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_motion_speed_mean_session_mean,11,0.0499409402820997,0.04992613071656457,0.9371569469083417,0.8181818181818182,0.013671875,0.015129331381161543,0.3100106545904708,,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,gaze_yaw_difference_rad_min_session_mean,11,-0.08691309755728438,-0.08037432030461317,,,0.013863830515847142,,0.3100106545904708,10.636363636363626,lower_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_mean_session_mean,11,0.027068992014958188,0.027639142215471313,,,0.016113472733985376,,0.3275553385416667,10.309090909090912,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_motion_speed_mean_session_mean,11,0.04209379611698105,0.027010224983030517,,,0.017808973111485094,,0.3275553385416667,10.090909090909093,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_partner_gaze_angle_min_session_mean,11,-2.4545360481191687,-1.6039242815405146,-0.9182044854121257,-0.7878787878787878,0.0185546875,0.01805758906783797,0.3275553385416667,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_gaze_pitch_mean_session_mean,11,0.04225479231229811,0.05573528125157687,0.981796027577808,0.7878787878787878,0.0185546875,0.01708150317227916,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_partner_gaze_angle_min_session_mean,11,-3.1504497592388674,-1.5120974036876813,-0.686793696315999,-0.7878787878787878,0.0185546875,0.03074670571010249,0.3275553385416667,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_gaze_pitch_max_session_mean,11,0.042195715018643935,0.028245581814268422,0.8468276413873185,0.7878787878787878,0.0185546875,0.01903367496339678,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,mutual_gaze_transition_count_session_mean,11,1.1578689100901058,1.5500000000000003,0.9565006259830602,0.7878787878787878,0.0185546875,0.015129331381161543,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_active_transition_count_session_mean,11,2.331125893085341,0.7222222222222214,0.6904087010975943,0.7878787878787878,0.0185546875,0.0531966813079551,0.3275553385416667,,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_closest_hand_to_other_head_mean_session_mean,11,-0.019575413052787982,-0.017177697840197848,,,0.024018070479120836,,0.3275553385416667,9.436363636363637,lower_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_gaze_yaw_std_session_mean,11,0.022574234580605562,0.018658917740706854,,,0.024018070479120836,,0.3275553385416667,9.436363636363637,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_min_session_mean,11,0.008854255944341638,0.024510369225584805,,,0.024018070479120836,,0.3275553385416667,9.436363636363637,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_partner_gaze_ratio_session_mean,11,0.07805928395949394,0.07077397910731242,0.9101860556027304,0.7575757575757576,0.0244140625,0.02000976085895559,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_partner_gaze_transition_count_session_mean,11,1.0988650044255328,0.9525382025382028,0.8663975521090733,0.7575757575757576,0.0244140625,0.01903367496339678,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,one_active_transition_count_session_mean,11,2.885106397225471,1.78846153846154,0.7597094068848314,0.7575757575757576,0.0244140625,0.02977061981454368,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,joint_attention_table_transition_count_session_mean,11,1.1913383012482688,1.0944235588972422,0.8928483015214078,0.7575757575757576,0.0244140625,0.02000976085895559,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_partner_gaze_transition_count_session_mean,11,0.8971293609171663,0.9820346320346323,0.6957906063019318,0.7575757575757576,0.0244140625,0.022938018545632016,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_gaze_category_partner_ratio_session_mean,11,0.05440921043891982,0.06814339981006651,0.8818035585230588,0.7575757575757576,0.0244140625,0.02000976085895559,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_task_gaze_transition_count_session_mean,11,1.5822277693889424,1.0333333333333332,0.8401461829307214,0.7575757575757576,0.0244140625,0.023914104441190825,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_motion_speed_std_session_mean,11,0.049119752032627036,0.03226460107682763,0.7260553502026291,0.7575757575757576,0.0244140625,0.0317227916056613,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,hand_to_hand_min_min_session_mean,11,-0.07909293063025293,-0.12742620336742266,-0.9063614091327645,-0.7575757575757576,0.0244140625,0.020985846754514398,0.3275553385416667,,lower_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_gaze_yaw_std_session_mean,11,0.022574234580605597,0.018658917740706854,0.8036332029256712,0.7575757575757576,0.0244140625,0.022938018545632016,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_partner_gaze_angle_std_session_mean,11,0.9149090079557531,0.3444695962625479,0.6340771757809892,0.7575757575757576,0.0244140625,0.05710102489019034,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_active_transition_count_session_mean,11,1.5769237864277983,0.4557471264367816,0.697988348238148,0.7575757575757576,0.0244140625,0.04343582235236701,0.3275553385416667,,higher_in_competitive_or_later
5.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,11,0.017238530484342176,0.020848699777607893,0.9766767841117754,0.7575757575757576,0.0244140625,0.01805758906783797,0.3275553385416667,,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,dyadic_motion_synchrony_zero_lag_session_mean,11,0.007632575225726829,0.005663819822685573,,,0.02929088653488826,,0.36538567341549294,9.0,higher_in_competitive_or_later
5.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_task_gaze_transition_count_session_mean,11,1.551025872545651,1.5297157622739013,,,0.030777028121159768,,0.36538567341549294,8.890909090909076,higher_in_competitive_or_later
