held_out_pair_id,contrast,feature,mean_difference_without_pair,full_mean_difference
dyad_003,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.1152408112711496,0.11227032895598255
dyad_004,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11570292171133682,0.11227032895598255
dyad_005,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11983276557828886,0.11227032895598255
dyad_006,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.12482201202649332,0.11227032895598255
dyad_007,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11721824550394835,0.11227032895598255
dyad_008,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.08338545708967601,0.11227032895598255
dyad_009,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11306040898962792,0.11227032895598255
dyad_010,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.12179147949863962,0.11227032895598255
dyad_011,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.0861346425533352,0.11227032895598255
dyad_001,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07989073526749378,0.07724349895362256
dyad_002,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.08762796956853733,0.07724349895362256
dyad_003,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06142811295944393,0.07724349895362256
dyad_004,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07824650284548977,0.07724349895362256
dyad_005,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07906377294451349,0.07724349895362256
dyad_006,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.08495257074181216,0.07724349895362256
dyad_007,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07333507656720921,0.07724349895362256
dyad_008,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07125679667887266,0.07724349895362256
dyad_009,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07681956610453915,0.07724349895362256
dyad_010,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.08212246803288221,0.07724349895362256
dyad_011,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07493491677905442,0.07724349895362256
dyad_001,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.05412826411746581,0.055242673747382114
dyad_002,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.054380083368662555,0.055242673747382114
dyad_003,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.054006607798312865,0.055242673747382114
dyad_004,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.05670284629530652,0.055242673747382114
dyad_005,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.06069926281981756,0.055242673747382114
dyad_006,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.049060143882940555,0.055242673747382114
dyad_007,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.05760682908729788,0.055242673747382114
dyad_008,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.053630600251827185,0.055242673747382114
dyad_009,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.05398490247422687,0.055242673747382114
dyad_010,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.05057412716883031,0.055242673747382114
dyad_011,S1_vs_S2,dyadic_motion_synchrony_zero_lag_session_mean,0.06289574395651513,0.055242673747382114
dyad_001,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.07514485373093523,-0.06748340756166347
dyad_002,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.06598522595130744,-0.06748340756166347
dyad_003,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.07109064617216225,-0.06748340756166347
dyad_004,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.058471312820286114,-0.06748340756166347
dyad_005,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.07304588991649827,-0.06748340756166347
dyad_006,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.07362465603064008,-0.06748340756166347
dyad_007,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.0714480956351975,-0.06748340756166347
dyad_008,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.05492109417098162,-0.06748340756166347
dyad_009,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.0681236039930188,-0.06748340756166347
dyad_010,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.07296648843609933,-0.06748340756166347
dyad_011,S1_vs_S2S3S4_mean,p2_gaze_category_away_unknown_ratio_session_mean,-0.057495616321171505,-0.06748340756166347
dyad_001,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.2264891376453753,1.2412139013559356
dyad_002,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.2491736753299127,1.2412139013559356
dyad_003,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.286646104373896,1.2412139013559356
dyad_004,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.220131873032297,1.2412139013559356
dyad_005,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.2674361318276637,1.2412139013559356
dyad_006,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.3754502340202648,1.2412139013559356
dyad_007,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.3071524344000915,1.2412139013559356
dyad_008,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.0038908538810467,1.2412139013559356
dyad_009,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.3608305369867746,1.2412139013559356
dyad_010,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.168836692051753,1.2412139013559356
dyad_011,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,1.1873152413662158,1.2412139013559356
dyad_001,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.3166410533256863,1.3484615636294115
dyad_002,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.1433582250428578,1.3484615636294115
dyad_003,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.302802960874775,1.3484615636294115
dyad_004,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.3255518668876622,1.3484615636294115
dyad_005,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.368829428675826,1.3484615636294115
dyad_006,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.3274073368505903,1.3484615636294115
dyad_007,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.5783637577137704,1.3484615636294115
dyad_008,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.2381965086497977,1.3484615636294115
dyad_009,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.4507782124628452,1.3484615636294115
dyad_010,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.419937038386377,1.3484615636294115
dyad_011,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,1.3612108110533385,1.3484615636294115
dyad_001,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07242384097762816,0.07456816416251615
dyad_002,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.08619640915019634,0.07456816416251615
dyad_003,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.08014687112603144,0.07456816416251615
dyad_004,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07850693138832222,0.07456816416251615
dyad_005,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.06731224765951312,0.07456816416251615
dyad_006,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07710827226625735,0.07456816416251615
dyad_007,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07664911217925387,0.07456816416251615
dyad_008,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.06218615273993994,0.07456816416251615
dyad_009,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07643640033185418,0.07456816416251615
dyad_010,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07146341195131678,0.07456816416251615
dyad_011,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07182015601736426,0.07456816416251615
dyad_001,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.5480515367232925,1.5510258725456507
dyad_002,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.6290721827439385,1.5510258725456507
dyad_003,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.694012568667643,1.5510258725456507
dyad_004,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.5531568835728256,1.5510258725456507
dyad_005,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.5061284598002156,1.5510258725456507
dyad_006,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.5894617931335489,1.5510258725456507
dyad_007,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.5731308578817504,1.5510258725456507
dyad_008,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.3294760077746293,1.5510258725456507
dyad_009,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.7893193429910987,1.5510258725456507
dyad_010,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.3489856026573583,1.5510258725456507
dyad_011,S1_vs_S4,p1_task_gaze_transition_count_session_mean,1.5004893620558548,1.5510258725456507
dyad_001,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.0539736348255294,0.04907989076343129
dyad_002,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05542588849778307,0.04907989076343129
dyad_003,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05208777183637405,0.04907989076343129
dyad_004,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.045214071167077985,0.04907989076343129
dyad_005,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04997999407677356,0.04907989076343129
dyad_006,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.044558584070992134,0.04907989076343129
dyad_007,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05273293974921208,0.04907989076343129
dyad_008,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.0378226528611146,0.04907989076343129
dyad_009,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05241201373057498,0.04907989076343129
dyad_010,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04940387734988958,0.04907989076343129
dyad_011,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04626737023242271,0.04907989076343129
dyad_001,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.09567074276234419,0.09651756205538155
dyad_002,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.11192169921330067,0.09651756205538155
dyad_003,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.10377180582310874,0.09651756205538155
dyad_004,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.10231142691061175,0.09651756205538155
dyad_005,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.08380130583855946,0.09651756205538155
dyad_006,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.10057565675833766,0.09651756205538155
dyad_007,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.10038265133964094,0.09651756205538155
dyad_008,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.07961895196055338,0.09651756205538155
dyad_009,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.09908741590401735,0.09651756205538155
dyad_010,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.09222343590797852,0.09651756205538155
dyad_011,S1_vs_S2,p1_partner_gaze_ratio_session_mean,0.09232809019074426,0.09651756205538155
dyad_001,S1_vs_S2,any_partner_gaze_count_session_mean,14.83384200929861,13.088457770691043
dyad_002,S1_vs_S2,any_partner_gaze_count_session_mean,14.513970214426815,13.088457770691043
dyad_003,S1_vs_S2,any_partner_gaze_count_session_mean,14.119890612436762,13.088457770691043
dyad_004,S1_vs_S2,any_partner_gaze_count_session_mean,13.400550301006898,13.088457770691043
dyad_005,S1_vs_S2,any_partner_gaze_count_session_mean,11.963374976331576,13.088457770691043
dyad_006,S1_vs_S2,any_partner_gaze_count_session_mean,13.15247596155325,13.088457770691043
dyad_007,S1_vs_S2,any_partner_gaze_count_session_mean,13.16673444206909,13.088457770691043
dyad_008,S1_vs_S2,any_partner_gaze_count_session_mean,10.05975776021436,13.088457770691043
dyad_009,S1_vs_S2,any_partner_gaze_count_session_mean,12.93854933900594,13.088457770691043
dyad_010,S1_vs_S2,any_partner_gaze_count_session_mean,13.266323155603285,13.088457770691043
dyad_011,S1_vs_S2,any_partner_gaze_count_session_mean,12.557566705654885,13.088457770691043
dyad_001,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.4389911168735505,1.3676143020528782
dyad_002,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.3948519227343563,1.3676143020528782
dyad_003,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.247161801909907,1.3676143020528782
dyad_004,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.4183594229860428,1.3676143020528782
dyad_005,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.3900900179724516,1.3676143020528782
dyad_006,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.5813872265110398,1.3676143020528782
dyad_007,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.5479529680305237,1.3676143020528782
dyad_008,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.1649984428808764,1.3676143020528782
dyad_009,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.2277764056588392,1.3676143020528782
dyad_010,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.4220227910816952,1.3676143020528782
dyad_011,S1_vs_S2,p1_task_gaze_transition_count_session_mean,1.2101652059423764,1.3676143020528782
dyad_001,S1_vs_S2,p1_partner_gaze_count_session_mean,11.621835212492995,11.853766277091536
dyad_002,S1_vs_S2,p1_partner_gaze_count_session_mean,13.758190523848304,11.853766277091536
dyad_003,S1_vs_S2,p1_partner_gaze_count_session_mean,12.783620516740985,11.853766277091536
dyad_004,S1_vs_S2,p1_partner_gaze_count_session_mean,12.595485399515276,11.853766277091536
dyad_005,S1_vs_S2,p1_partner_gaze_count_session_mean,10.466821476229258,11.853766277091536
dyad_006,S1_vs_S2,p1_partner_gaze_count_session_mean,12.553510720892643,11.853766277091536
dyad_007,S1_vs_S2,p1_partner_gaze_count_session_mean,12.04337054707711,11.853766277091536
dyad_008,S1_vs_S2,p1_partner_gaze_count_session_mean,9.658739974397758,11.853766277091536
dyad_009,S1_vs_S2,p1_partner_gaze_count_session_mean,12.01767825833604,11.853766277091536
dyad_010,S1_vs_S2,p1_partner_gaze_count_session_mean,11.42777035578108,11.853766277091536
dyad_011,S1_vs_S2,p1_partner_gaze_count_session_mean,11.464406062695426,11.853766277091536
dyad_001,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05809575524337222,0.06122277221924462
dyad_002,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06845203823633836,0.06122277221924462
dyad_003,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05263916079859291,0.06122277221924462
dyad_004,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05872224118576606,0.06122277221924462
dyad_005,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06601792787894521,0.06122277221924462
dyad_006,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.07010020952510315,0.06122277221924462
dyad_007,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06333561611835847,0.06122277221924462
dyad_008,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05492362735473122,0.06122277221924462
dyad_009,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06018602967601282,0.06122277221924462
dyad_010,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05927337202690826,0.06122277221924462
dyad_011,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06170451636756217,0.06122277221924462
dyad_001,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05980987859113103,0.06022066206383705
dyad_002,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.0675582555901061,0.06022066206383705
dyad_003,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.052791765994148365,0.06022066206383705
dyad_004,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.06084947960546081,0.06022066206383705
dyad_005,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.06504233931880468,0.06022066206383705
dyad_006,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.06670756343668795,0.06022066206383705
dyad_007,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.059598568387267195,0.06022066206383705
dyad_008,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.0536353790205583,0.06022066206383705
dyad_009,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.058375506193472246,0.06022066206383705
dyad_010,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.061662189466290665,0.06022066206383705
dyad_011,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05639635709828013,0.06022066206383705
dyad_001,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.12349346065756081,0.10932712947631144
dyad_002,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.12119317575727595,0.10932712947631144
dyad_003,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.11749831671913333,0.10932712947631144
dyad_004,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.11159242288695785,0.10932712947631144
dyad_005,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.09909524615065071,0.10932712947631144
dyad_006,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.1072975735583754,0.10932712947631144
dyad_007,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.11304922998115738,0.10932712947631144
dyad_008,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.08633328564738582,0.10932712947631144
dyad_009,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.10982931492674844,0.10932712947631144
dyad_010,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.10970611693374652,0.10932712947631144
dyad_011,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.1035102810204338,0.10932712947631144
dyad_001,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.06271880223075126,0.057198393118346784
dyad_002,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.05952299433494337,0.057198393118346784
dyad_003,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.05852676121482965,0.057198393118346784
dyad_004,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.055481186833378535,0.057198393118346784
dyad_005,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.058720662097700646,0.057198393118346784
dyad_006,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.05135573243018147,0.057198393118346784
dyad_007,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.06232570508192893,0.057198393118346784
dyad_008,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.04933251814446717,0.057198393118346784
dyad_009,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.06688295906157476,0.057198393118346784
dyad_010,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.05835378798573702,0.057198393118346784
dyad_011,S1_vs_S3,partner_gaze_ratio_mean_session_mean,0.04596121488632181,0.057198393118346784
dyad_001,S1_vs_S2,frame_pose_valid_count_session_mean,14.397565691089294,13.279255523367892
dyad_002,S1_vs_S2,frame_pose_valid_count_session_mean,13.650038218561827,13.279255523367892
dyad_003,S1_vs_S2,frame_pose_valid_count_session_mean,13.878723364261896,13.279255523367892
dyad_004,S1_vs_S2,frame_pose_valid_count_session_mean,13.710820459576624,13.279255523367892
dyad_005,S1_vs_S2,frame_pose_valid_count_session_mean,14.18575250427611,13.279255523367892
dyad_006,S1_vs_S2,frame_pose_valid_count_session_mean,15.245974179152958,13.279255523367892
dyad_007,S1_vs_S2,frame_pose_valid_count_session_mean,13.307018474078665,13.279255523367892
dyad_008,S1_vs_S2,frame_pose_valid_count_session_mean,9.452419170942779,13.279255523367892
dyad_009,S1_vs_S2,frame_pose_valid_count_session_mean,13.111474004997612,13.279255523367892
dyad_010,S1_vs_S2,frame_pose_valid_count_session_mean,14.742475193351742,13.279255523367892
dyad_011,S1_vs_S2,frame_pose_valid_count_session_mean,10.389549496757313,13.279255523367892
