held_out_pair_id,contrast,feature,mean_difference_without_pair,full_mean_difference
dyad_009,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,0.5709349349126567,0.5243271370341568
dyad_010,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,0.4933685549324835,0.5243271370341568
dyad_011,S1_vs_S2S3S4_mean,p1_task_gaze_transition_count_session_mean,0.5084230809781223,0.5243271370341568
dyad_001,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.1190695039042452,0.11096010272520411
dyad_002,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.1132406689822805,0.11096010272520411
dyad_003,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.11282284401445553,0.11096010272520411
dyad_004,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.11461941238375432,0.11096010272520411
dyad_005,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.11839151672443257,0.11096010272520411
dyad_006,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.12332589264871534,0.11096010272520411
dyad_007,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.11609370629025322,0.11096010272520411
dyad_008,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.08377800453211606,0.11096010272520411
dyad_009,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.11161916013577164,0.11096010272520411
dyad_010,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.12194164413325566,0.11096010272520411
dyad_011,S1_vs_S2,frame_interaction_valid_ratio_session_mean,0.08565877622796508,0.11096010272520411
dyad_001,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5281673766617114,0.543319174531181
dyad_002,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.4714306218648107,0.543319174531181
dyad_003,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5170612574470961,0.543319174531181
dyad_004,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5396851479946198,0.543319174531181
dyad_005,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5508146360904661,0.543319174531181
dyad_006,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5406924752042537,0.543319174531181
dyad_007,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.6258957775123648,0.543319174531181
dyad_008,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5042983428928443,0.543319174531181
dyad_009,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5830551323883395,0.543319174531181
dyad_010,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5625137644331784,0.543319174531181
dyad_011,S1_vs_S2S3S4_mean,p2_task_gaze_transition_count_session_mean,0.5528963873533057,0.543319174531181
dyad_001,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.1190695039042452,0.11096010272520411
dyad_002,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.1132406689822805,0.11096010272520411
dyad_003,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11282284401445553,0.11096010272520411
dyad_004,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11461941238375432,0.11096010272520411
dyad_005,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11839151672443257,0.11096010272520411
dyad_006,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.12332589264871534,0.11096010272520411
dyad_007,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11609370629025322,0.11096010272520411
dyad_008,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.08377800453211606,0.11096010272520411
dyad_009,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.11161916013577164,0.11096010272520411
dyad_010,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.12194164413325566,0.11096010272520411
dyad_011,S1_vs_S2,frame_pose_valid_ratio_session_mean,0.08565877622796508,0.11096010272520411
dyad_001,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.11470107204100062,0.10544768460988148
dyad_002,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.11493490359592887,0.10544768460988148
dyad_003,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.10951289627552337,0.10544768460988148
dyad_004,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.09586448532916365,0.10544768460988148
dyad_005,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.10330130937651853,0.10544768460988148
dyad_006,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.10102403516404253,0.10544768460988148
dyad_007,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.1166603510431267,0.10544768460988148
dyad_008,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.08434644481184243,0.10544768460988148
dyad_009,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.11694004005178993,0.10544768460988148
dyad_010,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.10533528565335737,0.10544768460988148
dyad_011,S1_vs_S2S3S4_mean,any_partner_gaze_ratio_session_mean,0.09730370736640227,0.10544768460988148
dyad_001,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07167796232747949,0.07421756652675053
dyad_002,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.08591422665432907,0.07421756652675053
dyad_003,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.0796541236942261,0.07421756652675053
dyad_004,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07820265383728055,0.07421756652675053
dyad_005,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.06692659026017092,0.07421756652675053
dyad_006,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07662552055692731,0.07421756652675053
dyad_007,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07502300514195405,0.07421756652675053
dyad_008,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.06257233527315197,0.07421756652675053
dyad_009,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.076050742932512,0.07421756652675053
dyad_010,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07141130120140361,0.07421756652675053
dyad_011,S1_vs_S2,p1_gaze_category_partner_ratio_session_mean,0.07233476991482077,0.07421756652675053
dyad_001,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.024397103966483334,0.024090642816432185
dyad_002,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.025897757387004356,0.024090642816432185
dyad_003,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.026315415699526536,0.024090642816432185
dyad_004,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.016980416936148907,0.024090642816432185
dyad_005,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.022967107386341983,0.024090642816432185
dyad_006,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.025991076076695357,0.024090642816432185
dyad_007,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.023728646107065647,0.024090642816432185
dyad_008,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.02674722612744985,0.024090642816432185
dyad_009,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.023105049020345256,0.024090642816432185
dyad_010,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.02649364935083338,0.024090642816432185
dyad_011,S1_vs_S4,p1_gaze_yaw_std_session_mean,0.022373622922859417,0.024090642816432185
dyad_001,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05259147223183501,0.048279838212808124
dyad_002,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05466714214361943,0.048279838212808124
dyad_003,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.051279775258673735,0.048279838212808124
dyad_004,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04454620954792754,0.048279838212808124
dyad_005,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04916178519692593,0.048279838212808124
dyad_006,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04372577072958543,0.048279838212808124
dyad_007,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05132238484838009,0.048279838212808124
dyad_008,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.037414700496263484,0.048279838212808124
dyad_009,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.05170770980064336,0.048279838212808124
dyad_010,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04867862396523569,0.048279838212808124
dyad_011,S1_vs_S2S3S4_mean,partner_gaze_ratio_mean_session_mean,0.04598264612179962,0.048279838212808124
dyad_001,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.07750900022160342,-0.08352977816204257
dyad_002,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.07681471317592845,-0.08352977816204257
dyad_003,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.08577257326939267,-0.08352977816204257
dyad_004,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.08739247228582787,-0.08352977816204257
dyad_005,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.07783548117829317,-0.08352977816204257
dyad_006,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.09504388195507515,-0.08352977816204257
dyad_007,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.06389882679992011,-0.08352977816204257
dyad_008,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.08564226438125933,-0.08352977816204257
dyad_009,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.08970059355456036,-0.08352977816204257
dyad_010,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.08758219487967099,-0.08352977816204257
dyad_011,S1_vs_S3,hand_to_hand_min_max_session_mean,-0.0916355580809368,-0.08352977816204257
dyad_001,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.09172111666805469,-0.09618778469643757
dyad_002,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.08569768403361681,-0.09618778469643757
dyad_003,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.08781013178488584,-0.09618778469643757
dyad_004,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.0933572455504931,-0.09618778469643757
dyad_005,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.09764291466657755,-0.09618778469643757
dyad_006,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.10898395275622282,-0.09618778469643757
dyad_007,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.0925858535353847,-0.09618778469643757
dyad_008,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.11087838876160164,-0.09618778469643757
dyad_009,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.10041622831893796,-0.09618778469643757
dyad_010,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.0952293083918772,-0.09618778469643757
dyad_011,S1_vs_S3,hand_to_hand_min_min_session_mean,-0.09374280719316098,-0.09618778469643757
dyad_001,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.12205429043840814,0.10907789308196031
dyad_002,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.12135299255746652,0.10907789308196031
dyad_003,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.11700884841332235,0.10907789308196031
dyad_004,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.11152983299526616,0.10907789308196031
dyad_005,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.09882108611686442,0.10907789308196031
dyad_006,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.10718843305563992,0.10907789308196031
dyad_007,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.11146546391214056,0.10907789308196031
dyad_008,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.08690371904926439,0.10907789308196031
dyad_009,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.10955515489296216,0.10907789308196031
dyad_010,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.10946339911787306,0.10907789308196031
dyad_011,S1_vs_S2,any_partner_gaze_ratio_session_mean,0.10451360335235567,0.10907789308196031
dyad_001,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06305533197072968,0.06294232501435261
dyad_002,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.07204404995008103,0.06294232501435261
dyad_003,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.05483689403814882,0.06294232501435261
dyad_004,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06185503981692475,0.06294232501435261
dyad_005,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06608305814106197,0.06294232501435261
dyad_006,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06772727500742518,0.06294232501435261
dyad_007,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.057976828963780244,0.06294232501435261
dyad_008,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.0569606342765448,0.06294232501435261
dyad_009,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06210783107620317,0.06294232501435261
dyad_010,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06842274248974546,0.06294232501435261
dyad_011,S1_vs_S3,p2_gaze_pitch_max_session_mean,0.06129588942723353,0.06294232501435261
dyad_001,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05218881299021917,0.05574898033774945
dyad_002,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06324104462113447,0.05574898033774945
dyad_003,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.04994649101143792,0.05574898033774945
dyad_004,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05474793396914022,0.05574898033774945
dyad_005,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05622016332158279,0.05574898033774945
dyad_006,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.06255030830582047,0.05574898033774945
dyad_007,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.058052276954108376,0.05574898033774945
dyad_008,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.051435614051933656,0.05574898033774945
dyad_009,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05258721049796346,0.05574898033774945
dyad_010,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.05686465102451965,0.05574898033774945
dyad_011,S1_vs_S2,p2_gaze_pitch_max_session_mean,0.055404276967383835,0.05574898033774945
dyad_001,S1_vs_S2,any_partner_gaze_count_session_mean,5.868188157836899,5.233166657483
dyad_002,S1_vs_S2,any_partner_gaze_count_session_mean,5.8248488315968086,5.233166657483
dyad_003,S1_vs_S2,any_partner_gaze_count_session_mean,5.63511910186708,5.233166657483
dyad_004,S1_vs_S2,any_partner_gaze_count_session_mean,5.3675142510663525,5.233166657483
dyad_005,S1_vs_S2,any_partner_gaze_count_session_mean,4.782911894659872,5.233166657483
dyad_006,S1_vs_S2,any_partner_gaze_count_session_mean,5.266143187176879,5.233166657483
dyad_007,S1_vs_S2,any_partner_gaze_count_session_mean,5.195567216684126,5.233166657483
dyad_008,S1_vs_S2,any_partner_gaze_count_session_mean,4.061528674705224,5.233166657483
dyad_009,S1_vs_S2,any_partner_gaze_count_session_mean,5.172981639729617,5.233166657483
dyad_010,S1_vs_S2,any_partner_gaze_count_session_mean,5.3055675723155495,5.233166657483
dyad_011,S1_vs_S2,any_partner_gaze_count_session_mean,5.0844627046746,5.233166657483
dyad_001,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.018292400047017897,0.017797765791822406
dyad_002,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.01970375706482088,0.017797765791822406
dyad_003,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.01756030136440716,0.017797765791822406
dyad_004,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.013456218194761694,0.017797765791822406
dyad_005,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.016830999102332666,0.017797765791822406
dyad_006,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.018560241561599737,0.017797765791822406
dyad_007,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.01851096385845811,0.017797765791822406
dyad_008,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.020280173438692466,0.017797765791822406
dyad_009,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.01704217814199351,0.017797765791822406
dyad_010,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.016699372528466993,0.017797765791822406
dyad_011,S1_vs_S4,gaze_yaw_difference_rad_std_session_mean,0.018838818407495357,0.017797765791822406
dyad_001,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05122657001078035,0.05280311219002583
dyad_002,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.06088933457309986,0.05280311219002583
dyad_003,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.04841495477489587,0.05280311219002583
dyad_004,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05290530859984839,0.05280311219002583
dyad_005,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.055749038822809814,0.05280311219002583
dyad_006,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.056803354458230225,0.05280311219002583
dyad_007,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05198248391789222,0.05280311219002583
dyad_008,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.047848803465718334,0.05280311219002583
dyad_009,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05010522013667425,0.05280311219002583
dyad_010,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.05643537830085264,0.05280311219002583
dyad_011,S1_vs_S2S3S4_mean,p2_gaze_pitch_max_session_mean,0.04847378702948217,0.05280311219002583
dyad_001,S1_vs_S2,p1_partner_gaze_count_session_mean,4.587500455979793,4.707581955123892
dyad_002,S1_vs_S2,p1_partner_gaze_count_session_mean,5.482175414471546,4.707581955123892
dyad_003,S1_vs_S2,p1_partner_gaze_count_session_mean,5.069443754239885,4.707581955123892
dyad_004,S1_vs_S2,p1_partner_gaze_count_session_mean,5.005741253489314,4.707581955123892
dyad_005,S1_vs_S2,p1_partner_gaze_count_session_mean,4.14941157920771,4.707581955123892
dyad_006,S1_vs_S2,p1_partner_gaze_count_session_mean,4.976027225466213,4.707581955123892
dyad_007,S1_vs_S2,p1_partner_gaze_count_session_mean,4.705250780459533,4.707581955123892
dyad_008,S1_vs_S2,p1_partner_gaze_count_session_mean,3.8719342549446716,4.707581955123892
dyad_009,S1_vs_S2,p1_partner_gaze_count_session_mean,4.769754292050423,4.707581955123892
dyad_010,S1_vs_S2,p1_partner_gaze_count_session_mean,4.555080077376209,4.707581955123892
dyad_011,S1_vs_S2,p1_partner_gaze_count_session_mean,4.611082418677518,4.707581955123892
