window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_task_gaze_transition_count_session_mean,11,0.6360674606892416,0.6956521739130435,1.0660311748760227,0.8484848484848485,0.009765625,0.008296730112249878,0.2535912298387097,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,partner_gaze_ratio_mean_session_mean,11,0.05497860951236993,0.0579305760146856,1.0031576408774698,0.8484848484848485,0.009765625,0.008296730112249878,0.2535912298387097,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_closest_hand_to_other_head_min_session_mean,11,-0.04321146444085732,-0.05601640285011544,-1.1537831910880083,-0.8484848484848485,0.009765625,0.009272816007808687,0.2535912298387097,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_pitch_mean_session_mean,11,0.050819507299729706,0.051408466757534466,1.073118109830991,0.8484848484848485,0.009765625,0.011224987798926306,0.2535912298387097,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,frame_pose_valid_count_session_mean,11,5.255165193957018,3.420882282426277,0.8023087666762926,0.8484848484848485,0.009765625,0.011224987798926306,0.2535912298387097,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,frame_interaction_valid_count_session_mean,11,5.255165193957018,3.420882282426277,0.8023087666762926,0.8484848484848485,0.009765625,0.011224987798926306,0.2535912298387097,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,hand_to_hand_min_min_session_mean,11,-0.06196728501059665,-0.0463046942776455,-1.0631298557187474,-0.8484848484848485,0.009765625,0.007320644216691069,0.2535912298387097,,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_max_session_mean,11,0.039718031217975416,0.03557354278327941,,,0.011339042280905027,,0.27660391018571356,11.072727272727263,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_motion_speed_mean_session_mean,11,0.03137126719533173,0.016567308712127304,,,0.011339042280905027,,0.27660391018571356,11.072727272727263,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_motion_speed_max_session_mean,11,0.20840905867509818,0.06980329962699239,,,0.013185021148255949,,0.2822015224358974,10.74545454545455,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,joint_attention_table_transition_count_session_mean,11,0.49423182696003126,0.374418262150221,0.9663468373022251,0.8181818181818182,0.013671875,0.014153245485602733,0.2822015224358974,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_active_transition_count_session_mean,11,0.6605289461882651,0.3778948737965129,0.7755648286061124,0.8181818181818182,0.013671875,0.01805758906783797,0.2822015224358974,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,any_partner_gaze_ratio_session_mean,11,0.11658147033646316,0.12976190476190474,1.0098664858494588,0.8181818181818182,0.013671875,0.011224987798926306,0.2822015224358974,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_gaze_pitch_mean_session_mean,11,0.04449898220781596,0.049869078650644244,1.125207294153251,0.8181818181818182,0.013671875,0.010248901903367497,0.2822015224358974,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,partner_gaze_ratio_mean_session_mean,11,0.05520102801104596,0.04019151138716359,0.9531281671144395,0.8181818181818182,0.013671875,0.010248901903367497,0.2822015224358974,,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_mean_session_mean,11,0.0270275489384669,0.030050024402455744,,,0.016113472733985376,,0.28724083533653844,10.309090909090912,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_task_gaze_transition_count_session_mean,11,0.6689947997555241,0.6109029461464992,,,0.017808973111485094,,0.28724083533653844,10.090909090909093,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,hand_to_hand_min_min_session_mean,11,-0.058667059274810314,-0.08077590937202944,-0.8388068191389123,-0.7878787878787878,0.0185546875,0.027818448023426062,0.28724083533653844,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,hand_to_hand_min_mean_session_mean,11,-0.06877755293202126,-0.06959235036588429,-0.9370306300744903,-0.7878787878787878,0.0185546875,0.01708150317227916,0.28724083533653844,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_partner_gaze_count_session_mean,11,3.814775565595737,4.062910287436466,0.983994977521834,0.7878787878787878,0.0185546875,0.012201073694485115,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,mutual_gaze_transition_count_session_mean,11,0.45459636195320646,0.5851511672407195,0.943343715017054,0.7878787878787878,0.0185546875,0.01708150317227916,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_partner_gaze_transition_count_session_mean,11,0.3611293352403806,0.36947664956080084,0.7300810381495847,0.7878787878787878,0.0185546875,0.020985846754514398,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_closest_hand_to_other_head_min_session_mean,11,-0.051027236411320315,-0.053498642294988075,-0.8832426122541204,-0.7878787878787878,0.0185546875,0.020985846754514398,0.28724083533653844,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,both_active_count_session_mean,11,0.9513078655491923,0.5,0.7823636563506533,0.7878787878787878,0.0185546875,0.021961932650073207,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,one_active_transition_count_session_mean,11,1.165171802739354,0.8172043010752699,0.8452626077519888,0.7878787878787878,0.0185546875,0.015129331381161543,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_motion_speed_mean_session_mean,11,0.05287090274973514,0.03746219112218796,0.7944463457618731,0.7878787878787878,0.0185546875,0.027818448023426062,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_motion_speed_mean_session_mean,11,0.050268460711581774,0.05953754040617648,0.8838231121239547,0.7878787878787878,0.0185546875,0.01903367496339678,0.28724083533653844,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_active_transition_count_session_mean,11,0.9331869927079793,0.3307560137457042,0.7466046884558901,0.7878787878787878,0.0185546875,0.04050756466569058,0.28724083533653844,,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_motion_speed_std_session_mean,11,0.04548565288851081,0.025326990737441935,,,0.020685953490227185,,0.31419231244590345,9.763636363636351,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,hand_to_hand_min_min_session_mean,11,-0.06196728501059667,-0.0463046942776455,,,0.024018070479120836,,0.3221855788934426,9.436363636363637,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,hand_to_hand_min_max_session_mean,11,-0.05143241157040785,-0.032014464413912425,-0.688190740127892,-0.7575757575757576,0.0244140625,0.035627135187896536,0.3221855788934426,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,neither_active_count_session_mean,11,-1.2607066141003076,-0.4964285714285701,-0.6688325921376223,-0.7575757575757576,0.0244140625,0.035627135187896536,0.3221855788934426,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_task_gaze_angle_max_session_mean,11,2.3347181465946365,2.496801143612956,0.9555341602913359,0.7575757575757576,0.0244140625,0.01805758906783797,0.3221855788934426,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_task_gaze_transition_count_session_mean,11,0.6368719396834265,0.3745293466223698,0.8444147102640177,0.7575757575757576,0.0244140625,0.022938018545632016,0.3221855788934426,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_gaze_category_partner_ratio_session_mean,11,0.05293451912355531,0.06664077074128621,0.9109662111691768,0.7575757575757576,0.0244140625,0.020985846754514398,0.3221855788934426,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,one_active_transition_count_session_mean,11,1.0077791398374787,0.9265993265993266,0.7481575515866795,0.7575757575757576,0.0244140625,0.038555392874572963,0.3221855788934426,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_gaze_pitch_mean_session_mean,11,0.04078201281533752,0.05489001080113659,0.975594589004064,0.7575757575757576,0.0244140625,0.01805758906783797,0.3221855788934426,,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,hand_to_hand_min_mean_session_mean,11,-0.04098552853838544,-0.03493430194808678,,,0.026526379879132728,,0.33894818734447374,9.218181818181819,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_task_gaze_transition_count_session_mean,11,0.636067460689242,0.6956521739130435,,,0.026526379879132728,,0.33894818734447374,9.218181818181819,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,one_active_count_session_mean,11,1.348360233864676,0.6982456140350877,0.8807366312084492,0.7272727272727273,0.0322265625,0.02000976085895559,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_active_count_session_mean,11,1.5411908397230418,0.4298449612403097,0.5652790884417146,0.7272727272727273,0.0322265625,0.022938018545632016,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,both_active_ratio_session_mean,11,0.020356344140601553,0.014171103223898224,0.8109344178035408,0.7272727272727273,0.0322265625,0.021961932650073207,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_partner_gaze_ratio_session_mean,11,0.07580158875441595,0.07523907939697161,0.9356988087892478,0.7272727272727273,0.0322265625,0.021961932650073207,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,body_orientation_difference_rad_min_session_mean,11,-0.10837415949377621,-0.12758383439831245,-0.8132673269665178,-0.7272727272727273,0.0322265625,0.03367496339677892,0.35177285663864255,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_partner_gaze_transition_count_session_mean,11,0.4376723583642299,0.3752525252525254,0.8407236717517694,0.7272727272727273,0.0322265625,0.021961932650073207,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,joint_attention_table_transition_count_session_mean,11,0.5301461997254461,0.496345514950166,0.8070166059834525,0.7272727272727273,0.0322265625,0.02879453391898487,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_motion_speed_std_session_mean,11,0.04548565288851081,0.025326990737441935,0.7264308685552903,0.7272727272727273,0.0322265625,0.03465104929233773,0.35177285663864255,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_gaze_pitch_max_session_mean,11,0.03971803121797543,0.03557354278327941,0.7997800927481485,0.7272727272727273,0.0322265625,0.027818448023426062,0.35177285663864255,,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_min_session_mean,11,0.018559591683634247,0.04190930147278921,,,0.03233688371585037,,0.35177285663864255,8.781818181818181,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_motion_energy_mean_session_mean,11,0.02413572867303379,0.02444126670037186,,,0.03233688371585037,,0.35177285663864255,8.781818181818181,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_gaze_yaw_std_session_mean,11,0.024090642816432167,0.02102603131592068,,,0.039386507484030706,,0.3798169768258427,8.345454545454544,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_category_away_unknown_ratio_session_mean,11,-0.06867954157342758,-0.031128276226315393,-0.8329862335827851,-0.696969696969697,0.0419921875,0.03465104929233773,0.3798169768258427,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_partner_gaze_transition_count_session_mean,11,0.5817388810465272,0.6541237113402061,0.8363146252303113,0.696969696969697,0.0419921875,0.03074670571010249,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_active_ratio_session_mean,11,0.02606883715967329,0.004556355521872724,0.5151872449522897,0.696969696969697,0.0419921875,0.063933626159102,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_transition_count_session_mean,11,0.4170442749334952,0.31125005262936295,0.905032995300771,0.696969696969697,0.0419921875,0.016105417276720352,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_ratio_session_mean,11,0.03556137977206655,0.024344721887579024,0.7184551433910363,0.696969696969697,0.0419921875,0.04538799414348463,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_closest_hand_to_other_head_min_session_mean,11,-0.039100634528927806,-0.045492365454255446,-0.8097895424231488,-0.696969696969697,0.0419921875,0.03269887750122011,0.3798169768258427,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_event_ratio_session_mean,11,0.03556137977206655,0.024344721887579024,0.7184551433910363,0.696969696969697,0.0419921875,0.04538799414348463,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_motion_speed_mean_session_mean,11,0.032871501478687726,0.027694439539181964,0.6657325734717738,0.696969696969697,0.0419921875,0.06588579795021962,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,one_active_transition_count_session_mean,11,0.9221902220532404,0.7229824494901642,0.8218283213542081,0.696969696969697,0.0419921875,0.03074670571010249,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,any_partner_gaze_count_session_mean,11,4.5483447565546244,2.6600660066006654,0.6958465161432619,0.696969696969697,0.0419921875,0.03953147877013177,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,vertical_offset_abs_std_session_mean,11,0.003655964879905265,0.004936706562888672,0.7361486254273311,0.696969696969697,0.0419921875,0.048316251830161056,0.3798169768258427,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,body_orientation_difference_rad_min_session_mean,11,-0.15745542803350562,-0.22094539725340057,-0.9021717796741074,-0.696969696969697,0.0419921875,0.022938018545632016,0.3798169768258427,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,body_orientation_difference_rad_mean_session_mean,11,-0.08956681400241541,-0.08716266961524788,-0.7830642669954253,-0.696969696969697,0.0419921875,0.0317227916056613,0.3798169768258427,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,joint_attention_table_transition_count_session_mean,11,0.533244430420332,0.57015503875969,0.8063399752230773,0.696969696969697,0.0419921875,0.0317227916056613,0.3798169768258427,,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_motion_energy_std_session_mean,11,0.010718378927875527,0.008216626198475907,,,0.045637433038303546,,0.4019236524376199,8.018181818181802,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p1_partner_gaze_count_session_mean,11,3.640944543001032,3.4141321044546835,0.7367133353432157,0.6666666666666666,0.0537109375,0.04636408003904344,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,neither_active_transition_count_session_mean,11,0.7359489288321807,0.6130884041331797,0.8020785441813751,0.6666666666666666,0.0537109375,0.0317227916056613,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,frame_interaction_valid_count_session_mean,11,5.730255977598374,2.2752002854387143,0.7519895188593375,0.6666666666666666,0.0537109375,0.04148365056124939,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,mutual_gaze_count_session_mean,11,1.796536772851011,1.3146149819292656,0.7255168232569651,0.6666666666666666,0.0537109375,0.04636408003904344,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,frame_pose_valid_count_session_mean,11,5.730255977598374,2.2752002854387143,0.7519895188593375,0.6666666666666666,0.0537109375,0.04148365056124939,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_pitch_min_session_mean,11,0.040621607319874936,0.042379031200114325,0.834822433631857,0.6666666666666666,0.0537109375,0.02977061981454368,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_motion_speed_max_session_mean,11,0.20840905867509807,0.06980329962699239,0.697927687626933,0.6666666666666666,0.0537109375,0.05612493899463153,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_task_gaze_angle_std_session_mean,11,1.1564992936399605,0.3389704934261637,0.6077984462568028,0.6666666666666666,0.0537109375,0.04441190824792582,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_gaze_pitch_std_session_mean,11,0.006164218706862613,0.006518197221665911,0.5833073872321992,0.6666666666666666,0.0537109375,0.0746705710102489,0.4019236524376199,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_task_gaze_angle_mean_session_mean,11,1.952181833825314,2.6467182816449046,0.773111170632954,0.6666666666666666,0.0537109375,0.04050756466569058,0.4019236524376199,,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,partner_gaze_ratio_mean_session_mean,11,0.03465987711500845,0.010124458874458883,,,0.05549304395525722,,0.4019236524376199,7.581818181818164,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,vertical_offset_abs_std_session_mean,11,0.0036559648799052644,0.004936706562888672,,,0.05549304395525722,,0.4019236524376199,7.581818181818164,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,any_partner_gaze_ratio_session_mean,11,0.09068369041122099,0.04926048160371588,,,0.05549304395525722,,0.4019236524376199,7.581818181818164,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,any_partner_gaze_count_session_mean,11,4.54834475655462,2.6600660066006654,,,0.058263361356601436,,0.4019236524376199,7.472727272727269,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,gaze_yaw_difference_rad_min_session_mean,11,-0.07583721523513154,-0.08115049965637483,,,0.06421222949794105,,0.4019236524376199,7.25454545454545,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_gaze_category_away_unknown_ratio_session_mean,11,-0.058574772631599464,-0.035686262749545644,-0.7573739710704688,-0.6363636363636364,0.0673828125,0.038555392874572963,0.4019236524376199,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2,p2_gaze_pitch_min_session_mean,11,0.041766808620738366,0.06879400003491737,0.857412912871401,0.6363636363636364,0.0673828125,0.027818448023426062,0.4019236524376199,,higher_in_competitive_or_later
