window_size_s,test,contrast,feature,n_pairs,mean_difference,median_difference,cohen_dz,rank_biserial,p_value,permutation_p_value,q_value,friedman_statistic,direction
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_motion_speed_std_session_mean,11,0.06597035983909671,0.06844820311853095,,,0.18276318620851723,,0.5537930924637002,4.854545454545445,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,activity_asymmetry_abs_min_session_mean,11,-0.019497073554677558,-0.012046706343336336,,,0.18276318620851723,,0.5537930924637002,4.854545454545445,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_partner_gaze_angle_min_session_mean,11,-0.908459041591307,-0.25204932626505006,,,0.18276318620851723,,0.5537930924637002,4.854545454545445,lower_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p1_task_gaze_angle_max_session_mean,11,5.039162943088485,2.758228259218974,,,0.18276318620851723,,0.5537930924637002,4.854545454545445,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_yaw_mean_session_mean,11,0.054279443216254,0.07957144441471664,,,0.18276318620851723,,0.5537930924637002,4.854545454545445,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_gaze_pitch_std_session_mean,11,0.005111247026960863,0.007562522088485436,,,0.18276318620851723,,0.5537930924637002,4.854545454545445,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,pair_motion_energy_mean_session_mean,11,0.022038081987612396,0.01138019378237426,,,0.2004447297318372,,0.5732973160282258,4.636363636363626,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,p2_closest_hand_to_other_head_std_session_mean,11,0.004261410006000874,0.007102102174849911,,,0.2004447297318372,,0.5732973160282258,4.636363636363626,higher_in_competitive_or_later
2.0,friedman_S1_to_S4,S1_S2_S3_S4,movement_intensity_mean_session_mean,11,0.022038081987612396,0.01138019378237426,,,0.2004447297318372,,0.5732973160282258,4.636363636363626,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,vertical_offset_abs_max_session_mean,11,0.005385250510639858,0.011292012490775868,0.2892103201626818,0.45454545454545453,0.2060546875,0.37823328452903854,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_motion_energy_mean_session_mean,11,0.028733459628761074,0.021190035387202016,0.47352356344273666,0.45454545454545453,0.2060546875,0.17813567593948268,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_motion_energy_std_session_mean,11,0.010718378927875511,0.008216626198475907,0.4369355410323646,0.45454545454545453,0.2060546875,0.2005856515373353,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p1_motion_speed_std_session_mean,11,0.01628040819129413,0.025040055200940214,0.40674015358435267,0.45454545454545453,0.2060546875,0.22498779892630552,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,activity_asymmetry_abs_max_session_mean,11,-0.012006996378907897,-0.015604328237344811,-0.24335237307374472,-0.45454545454545453,0.2060546875,0.4592484138604197,0.5732973160282258,,lower_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_partner_gaze_angle_std_session_mean,11,0.9646636382063849,0.8154995006557693,0.37833450990026113,0.45454545454545453,0.2060546875,0.2689116642264519,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S3,p2_partner_gaze_angle_std_session_mean,11,0.6434821488168333,0.20391329494317745,0.5259789698781286,0.45454545454545453,0.2060546875,0.1488530990727184,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p1_task_gaze_angle_mean_session_mean,11,2.726725873300884,2.3536543103042256,0.4951121120096298,0.45454545454545453,0.2060546875,0.14494875549048317,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S2S3S4_mean,p2_task_gaze_angle_max_session_mean,11,1.4535237436186248,1.6188393586519751,0.4430005358172774,0.45454545454545453,0.2060546875,0.19472913616398244,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,p2_gaze_pitch_mean_session_mean,11,0.027027548938466903,0.030050024402455744,0.4459134116660483,0.45454545454545453,0.2060546875,0.18789653489507077,0.5732973160282258,,higher_in_competitive_or_later
2.0,wilcoxon_signed_rank_plus_sign_permutation,S1_vs_S4,body_orientation_difference_rad_min_session_mean,11,-0.07334538847549234,-0.056943990538482064,-0.47249772317333727,-0.45454545454545453,0.2060546875,0.17325524646168863,0.5732973160282258,,lower_in_competitive_or_later
