pair_id,session_id,order,condition_label,window_index,TSNE1,TSNE2
dyad_001,20260504_183529_order2,2,competitive,131,22.858965,31.739971
dyad_001,20260504_183529_order2,2,competitive,133,42.40509,37.101955
dyad_001,20260504_183529_order2,2,competitive,136,-4.4652367,-35.445446
dyad_001,20260504_183529_order2,2,competitive,138,25.914948,38.220463
dyad_001,20260504_183529_order2,2,competitive,140,-1.1991377,-4.0381675
dyad_001,20260504_183529_order2,2,competitive,144,6.009289,-11.992059
dyad_001,20260504_183529_order2,2,competitive,146,-1.6850849,0.14398962
dyad_001,20260504_183529_order2,2,competitive,149,-2.1958504,0.7959464
dyad_001,20260504_183529_order2,2,competitive,159,-4.1701727,-36.58879
dyad_001,20260504_183529_order2,2,competitive,160,24.959864,37.79328
dyad_001,20260504_183529_order2,2,competitive,163,25.703472,33.296425
dyad_001,20260504_183529_order2,2,competitive,167,-19.965828,-4.169004
dyad_001,20260504_183529_order2,2,competitive,169,0.5573168,1.9360647
dyad_001,20260504_183529_order2,2,competitive,171,-13.9146385,-3.936297
dyad_001,20260504_183529_order2,2,competitive,177,15.674631,-36.053734
dyad_001,20260504_183529_order2,2,competitive,178,38.376106,33.104774
dyad_001,20260504_183529_order2,2,competitive,179,-3.5530457,-34.615658
dyad_001,20260504_183529_order2,2,competitive,181,0.66726923,1.8403718
dyad_001,20260504_183529_order2,2,competitive,183,35.5467,33.836254
dyad_001,20260504_183529_order2,2,competitive,184,29.199799,-31.181042
dyad_001,20260504_183529_order2,2,competitive,193,7.6220455,-9.7267685
dyad_001,20260504_183529_order2,2,competitive,200,-0.2357459,-10.276553
dyad_001,20260504_183529_order2,2,competitive,201,25.681768,37.348984
dyad_001,20260504_183529_order2,2,competitive,210,36.397175,38.80752
dyad_001,20260504_183529_order2,2,competitive,211,-4.41785,-39.086964
dyad_001,20260504_183529_order2,2,competitive,212,-2.9628356,-38.906982
dyad_001,20260504_183529_order2,2,competitive,216,11.317613,-1.9556457
dyad_001,20260504_183529_order2,2,competitive,222,-0.8222045,-10.0257435
dyad_001,20260504_183529_order2,2,competitive,224,28.569641,-17.556757
dyad_001,20260504_183529_order2,2,competitive,225,18.31178,34.809338
dyad_001,20260504_183529_order2,2,competitive,228,1.8753252,-8.807452
dyad_001,20260504_183529_order2,2,competitive,232,15.942225,2.0832865
dyad_001,20260504_183529_order2,2,competitive,234,34.112946,25.652939
dyad_001,20260504_183529_order2,2,competitive,236,10.294006,3.9985504
dyad_001,20260504_183529_order2,2,competitive,238,28.204576,-19.085335
dyad_001,20260504_183529_order2,2,competitive,243,2.0316494,-6.4992137
dyad_001,20260504_183529_order2,2,competitive,244,14.135001,-9.382082
dyad_001,20260504_183529_order2,2,competitive,246,35.4889,42.23205
dyad_001,20260504_183529_order2,2,competitive,247,-31.847973,10.929919
dyad_001,20260504_183529_order2,2,competitive,251,33.562344,34.22815
dyad_001,20260504_183529_order2,2,competitive,255,32.266857,31.980692
dyad_001,20260504_183529_order2,2,competitive,257,27.304594,30.895025
dyad_001,20260504_183529_order2,2,competitive,260,39.74005,37.00183
dyad_001,20260504_183529_order2,2,competitive,262,-21.529648,-35.071037
dyad_001,20260504_184034_order3,3,competitive,3,29.848862,33.009567
dyad_001,20260504_184034_order3,3,competitive,4,26.695354,34.476643
dyad_001,20260504_184034_order3,3,competitive,5,27.513632,35.345512
dyad_001,20260504_184034_order3,3,competitive,7,28.567225,35.705997
dyad_001,20260504_184034_order3,3,competitive,8,28.627895,35.570618
dyad_001,20260504_184034_order3,3,competitive,13,3.3918662,1.3608096
dyad_001,20260504_184034_order3,3,competitive,19,24.643986,35.609303
dyad_001,20260504_184034_order3,3,competitive,25,36.55054,37.186607
dyad_001,20260504_184034_order3,3,competitive,28,-3.8504684,3.561747
dyad_001,20260504_184034_order3,3,competitive,30,38.374935,36.66199
dyad_001,20260504_184034_order3,3,competitive,37,10.187348,32.531673
dyad_001,20260504_184034_order3,3,competitive,40,39.191376,39.110497
dyad_001,20260504_184034_order3,3,competitive,45,33.03563,28.83806
dyad_001,20260504_184034_order3,3,competitive,46,-2.6041734,-3.8572388
dyad_001,20260504_184034_order3,3,competitive,49,8.339643,-0.4859349
dyad_001,20260504_184034_order3,3,competitive,50,-0.4489462,-1.1831453
dyad_001,20260504_184034_order3,3,competitive,53,5.271001,3.5782914
dyad_001,20260504_184034_order3,3,competitive,60,34.810944,33.65486
dyad_001,20260504_184034_order3,3,competitive,61,38.29868,33.231625
dyad_001,20260504_184034_order3,3,competitive,62,-4.183899,0.3240479
dyad_001,20260504_184034_order3,3,competitive,65,39.576813,35.265667
dyad_001,20260504_184034_order3,3,competitive,70,-4.4910893,-2.4208229
dyad_001,20260504_184034_order3,3,competitive,72,-4.2253213,-2.3957949
dyad_001,20260504_184034_order3,3,competitive,74,-4.625062,-2.4948046
dyad_001,20260504_184034_order3,3,competitive,76,-30.550852,-27.716438
dyad_001,20260504_184034_order3,3,competitive,84,29.15019,28.53164
dyad_001,20260504_184034_order3,3,competitive,85,29.230358,27.85811
dyad_001,20260504_184034_order3,3,competitive,88,26.00477,33.09497
dyad_001,20260504_184034_order3,3,competitive,94,25.841145,34.735813
dyad_001,20260504_184034_order3,3,competitive,95,-5.59588,-37.788006
dyad_001,20260504_184034_order3,3,competitive,96,-5.1827703,-38.598846
dyad_001,20260504_184034_order3,3,competitive,99,41.783653,34.59258
dyad_001,20260504_184034_order3,3,competitive,101,40.924717,39.765575
dyad_001,20260504_184304_order4,4,competitive,1,32.969536,23.539251
dyad_001,20260504_184304_order4,4,competitive,3,24.506886,34.183414
dyad_001,20260504_184304_order4,4,competitive,9,9.676628,-9.529334
dyad_001,20260504_184304_order4,4,competitive,10,-0.71051234,-2.4041708
dyad_001,20260504_184304_order4,4,competitive,13,42.4576,37.60763
dyad_001,20260504_184304_order4,4,competitive,15,10.3682995,-10.900164
dyad_001,20260504_184304_order4,4,competitive,16,10.154448,-10.575771
dyad_001,20260504_184304_order4,4,competitive,18,6.530149,-11.655146
dyad_001,20260504_184304_order4,4,competitive,19,1.0277148,0.6818375
dyad_001,20260504_184304_order4,4,competitive,20,7.098121,-8.651468
dyad_001,20260504_184304_order4,4,competitive,24,15.39032,-35.1763
dyad_001,20260504_184304_order4,4,competitive,26,9.096437,-8.845383
dyad_001,20260504_184304_order4,4,competitive,35,12.567017,-10.038372
dyad_001,20260504_184304_order4,4,competitive,36,12.27266,-10.264582
dyad_001,20260504_184304_order4,4,competitive,42,-1.3812188,-3.4034646
dyad_001,20260504_184304_order4,4,competitive,44,-1.9953709,-2.9234023
dyad_001,20260504_184304_order4,4,competitive,48,12.924203,-6.324383
dyad_001,20260504_184304_order4,4,competitive,49,7.6764674,-13.546594
dyad_001,20260504_184304_order4,4,competitive,50,27.309052,34.297455
dyad_001,20260504_184304_order4,4,competitive,51,13.035017,-6.672732
dyad_001,20260504_184304_order4,4,competitive,56,15.083145,-11.4110365
dyad_001,20260504_184304_order4,4,competitive,57,15.044176,-13.030219
dyad_001,20260504_184304_order4,4,competitive,61,40.380116,36.41735
dyad_001,20260504_184304_order4,4,competitive,62,41.822334,37.913734
dyad_001,20260504_184304_order4,4,competitive,67,25.512032,30.989275
dyad_001,20260504_184304_order4,4,competitive,69,21.136095,12.015857
dyad_001,20260504_184304_order4,4,competitive,70,27.823912,29.601463
dyad_001,20260504_184304_order4,4,competitive,71,26.291168,31.8219
dyad_001,20260504_184304_order4,4,competitive,75,37.25112,35.642605
dyad_001,20260504_184304_order4,4,competitive,78,33.67447,30.91337
dyad_001,20260504_184304_order4,4,competitive,80,31.352272,30.298048
dyad_001,20260504_184304_order4,4,competitive,81,29.509398,30.203606
dyad_001,20260504_184304_order4,4,competitive,86,37.207153,35.487198
dyad_001,20260504_184304_order4,4,competitive,92,30.28086,27.472576
dyad_001,20260504_184304_order4,4,competitive,93,30.791708,27.294287
dyad_001,20260504_184304_order4,4,competitive,95,12.655921,19.632793
dyad_001,20260504_184304_order4,4,competitive,96,35.868008,33.81072
dyad_001,20260504_184304_order4,4,competitive,101,12.268239,-4.324258
dyad_001,20260504_184304_order4,4,competitive,107,39.061813,38.386272
dyad_001,20260504_184304_order4,4,competitive,108,39.32287,37.730946
dyad_001,20260504_184304_order4,4,competitive,110,-1.6485286,-5.2504044
dyad_001,20260504_184304_order4,4,competitive,116,-26.987585,-25.785486
dyad_001,20260504_184304_order4,4,competitive,120,38.211456,37.452522
dyad_001,20260504_184304_order4,4,competitive,123,9.669187,43.103058
dyad_001,20260504_184304_order4,4,competitive,125,29.007156,30.761112
dyad_001,20260504_184304_order4,4,competitive,128,28.974691,29.208092
dyad_001,20260504_184304_order4,4,competitive,130,31.868795,34.3297
dyad_001,20260504_184304_order4,4,competitive,133,-27.031866,-25.764746
dyad_001,20260504_184304_order4,4,competitive,136,33.864986,32.472218
dyad_001,20260504_184304_order4,4,competitive,137,-2.0219586,-3.2625613
dyad_001,20260504_184304_order4,4,competitive,138,-13.857413,-7.5405707
dyad_001,20260504_184304_order4,4,competitive,141,31.281675,27.5758
dyad_001,20260504_184304_order4,4,competitive,142,30.095602,29.428427
dyad_001,20260504_184304_order4,4,competitive,148,38.984795,39.671124
dyad_001,20260504_184304_order4,4,competitive,150,35.148975,42.605164
dyad_001,20260504_184304_order4,4,competitive,151,12.793404,-5.3290625
dyad_001,20260504_184304_order4,4,competitive,158,25.426226,30.51856
dyad_001,20260504_184304_order4,4,competitive,164,28.51741,33.67294
dyad_001,20260504_184304_order4,4,competitive,166,26.848373,31.464994
dyad_001,20260504_184304_order4,4,competitive,171,35.240017,24.444382
dyad_001,20260504_184304_order4,4,competitive,173,26.630608,-19.159313
dyad_001,20260504_184304_order4,4,competitive,174,27.59024,-18.73165
dyad_001,20260504_184304_order4,4,competitive,177,27.591425,-18.502201
dyad_001,20260504_184304_order4,4,competitive,182,2.3135645,-6.888555
dyad_001,20260504_184304_order4,4,competitive,183,10.53168,-7.9691496
dyad_001,20260504_184304_order4,4,competitive,188,37.666462,37.089344
dyad_001,20260504_184304_order4,4,competitive,190,1.7388678,-1.3215361
dyad_001,20260504_184304_order4,4,competitive,192,-5.5444946,-34.00992
dyad_001,20260504_184304_order4,4,competitive,193,38.550922,41.047783
dyad_001,20260504_184304_order4,4,competitive,194,38.688217,41.364174
dyad_001,20260504_184304_order4,4,competitive,199,40.77798,39.349876
dyad_001,20260504_184304_order4,4,competitive,200,3.296635,-33.11702
dyad_002,20260505_190850_order1,1,baseline,2,18.094141,15.822492
dyad_002,20260505_190850_order1,1,baseline,6,8.464094,-36.352627
dyad_002,20260505_190850_order1,1,baseline,8,11.189547,-13.364743
dyad_002,20260505_190850_order1,1,baseline,9,10.971348,-15.940754
dyad_002,20260505_190850_order1,1,baseline,13,14.539272,16.207657
dyad_002,20260505_190850_order1,1,baseline,15,-13.875469,-22.950182
dyad_002,20260505_190850_order1,1,baseline,17,18.30575,18.729084
dyad_002,20260505_190850_order1,1,baseline,18,18.648079,3.998774
dyad_002,20260505_190850_order1,1,baseline,19,24.97327,-4.703374
dyad_002,20260505_190850_order1,1,baseline,20,18.742964,4.78455
dyad_002,20260505_190850_order1,1,baseline,23,19.45251,32.250214
dyad_002,20260505_190850_order1,1,baseline,24,18.649689,5.1547647
dyad_002,20260505_190850_order1,1,baseline,33,19.686989,31.441046
dyad_002,20260505_190850_order1,1,baseline,35,22.711575,30.091335
dyad_002,20260505_190850_order1,1,baseline,42,15.92269,-8.305077
dyad_002,20260505_190850_order1,1,baseline,43,7.338601,4.586726
dyad_002,20260505_190850_order1,1,baseline,46,16.46307,7.6644573
dyad_002,20260505_190850_order1,1,baseline,53,20.915802,33.18434
dyad_002,20260505_190850_order1,1,baseline,54,6.6986384,23.506487
dyad_002,20260505_190850_order1,1,baseline,57,19.84376,32.765804
dyad_002,20260505_190850_order1,1,baseline,58,22.508066,16.695162
dyad_002,20260505_190850_order1,1,baseline,59,18.17584,18.034409
dyad_002,20260505_190850_order1,1,baseline,60,-39.06578,-19.659954
dyad_002,20260505_190850_order1,1,baseline,61,-29.152159,0.8150831
dyad_002,20260505_190850_order1,1,baseline,66,-32.53361,-14.329197
dyad_002,20260505_190850_order1,1,baseline,69,10.127104,-5.3767104
dyad_002,20260505_190850_order1,1,baseline,70,9.898258,-4.9338307
dyad_002,20260505_190850_order1,1,baseline,71,-25.479197,7.874375
dyad_002,20260505_190850_order1,1,baseline,72,-37.146328,1.4360973
dyad_002,20260505_190850_order1,1,baseline,73,12.575294,18.744617
dyad_002,20260505_190850_order1,1,baseline,75,11.407998,-13.968613
dyad_002,20260505_190850_order1,1,baseline,76,12.046243,18.005877
dyad_002,20260505_190850_order1,1,baseline,80,-24.70966,5.057372
dyad_002,20260505_190850_order1,1,baseline,81,-44.047523,-3.7526486
dyad_002,20260505_190850_order1,1,baseline,84,6.695673,-50.15124
dyad_002,20260505_190850_order1,1,baseline,85,6.6956687,-50.151676
dyad_002,20260505_190850_order1,1,baseline,88,-45.111885,-3.7965264
dyad_002,20260505_190850_order1,1,baseline,89,-44.543346,-3.626762
dyad_002,20260505_190850_order1,1,baseline,92,-33.06736,1.4261819
dyad_002,20260505_190850_order1,1,baseline,95,12.613789,-10.764088
dyad_002,20260505_190850_order1,1,baseline,98,8.9972,-10.008632
dyad_002,20260505_190850_order1,1,baseline,100,21.500082,35.565453
dyad_002,20260505_190850_order1,1,baseline,104,-8.731381,38.616154
dyad_002,20260505_190850_order1,1,baseline,105,21.71769,39.297382
dyad_002,20260505_190850_order1,1,baseline,111,-47.86637,-20.580883
dyad_002,20260505_190850_order1,1,baseline,112,-40.065735,-18.18977
dyad_002,20260505_190850_order1,1,baseline,116,-34.41843,-0.6815616
dyad_002,20260505_190850_order1,1,baseline,117,-40.843678,-16.288877
dyad_002,20260505_190850_order1,1,baseline,120,-41.15655,-18.75489
dyad_002,20260505_190850_order1,1,baseline,121,-8.740624,38.68769
dyad_002,20260505_190850_order1,1,baseline,123,22.840935,30.720007
dyad_002,20260505_190850_order1,1,baseline,126,11.256904,-14.457634
dyad_002,20260505_190850_order1,1,baseline,131,-2.2214358,-28.413733
dyad_002,20260505_190850_order1,1,baseline,132,-43.531715,-6.9531026
dyad_002,20260505_190850_order1,1,baseline,133,-43.19903,-4.961815
dyad_002,20260505_190850_order1,1,baseline,140,-5.23182,-6.43355
dyad_002,20260505_190850_order1,1,baseline,141,8.093125,33.525627
dyad_002,20260505_190850_order1,1,baseline,142,12.615981,17.737926
dyad_002,20260505_190850_order1,1,baseline,144,21.587389,17.85053
dyad_002,20260505_190850_order1,1,baseline,151,19.654747,23.395063
dyad_002,20260505_190850_order1,1,baseline,152,12.05032,2.357565
dyad_002,20260505_190850_order1,1,baseline,153,4.7829366,-26.839779
dyad_002,20260505_190850_order1,1,baseline,155,10.088308,-15.3624525
dyad_002,20260505_190850_order1,1,baseline,159,11.457284,-25.297873
dyad_002,20260505_190850_order1,1,baseline,168,12.107369,-14.982991
dyad_002,20260505_190850_order1,1,baseline,169,15.258637,-13.288553
dyad_002,20260505_190850_order1,1,baseline,174,18.223682,-13.168063
dyad_002,20260505_190850_order1,1,baseline,177,16.358213,-14.253528
dyad_002,20260505_190850_order1,1,baseline,178,12.092825,-15.128077
dyad_002,20260505_190850_order1,1,baseline,179,11.130705,-12.822706
dyad_002,20260505_190850_order1,1,baseline,180,12.049375,-11.866247
dyad_002,20260505_190850_order1,1,baseline,181,-32.581223,-23.291931
dyad_002,20260505_190850_order1,1,baseline,183,10.15255,-11.318918
dyad_002,20260505_190850_order1,1,baseline,188,-44.468056,-15.853518
dyad_002,20260505_190850_order1,1,baseline,193,9.824602,-13.543121
dyad_002,20260505_190850_order1,1,baseline,194,12.4387865,1.321575
dyad_002,20260505_190850_order1,1,baseline,200,-7.0761194,-34.862293
dyad_002,20260505_190850_order1,1,baseline,203,-27.078726,5.773228
dyad_002,20260505_190850_order1,1,baseline,204,-36.44538,7.356334
dyad_002,20260505_190850_order1,1,baseline,205,5.466553,-5.3563356
dyad_002,20260505_190850_order1,1,baseline,207,-31.574705,2.777843
dyad_002,20260505_190850_order1,1,baseline,208,13.840726,-15.688816
dyad_002,20260505_191548_order2,2,competitive,3,-23.683956,-26.154375
dyad_002,20260505_191548_order2,2,competitive,8,16.934078,16.862793
dyad_002,20260505_191548_order2,2,competitive,12,-0.4986817,-35.583576
dyad_002,20260505_191548_order2,2,competitive,14,9.700099,-3.2979486
dyad_002,20260505_191548_order2,2,competitive,15,-44.539204,-17.383934
dyad_002,20260505_191548_order2,2,competitive,16,1.9129896,-4.7435465
dyad_002,20260505_191548_order2,2,competitive,18,2.3796616,-4.4533477
dyad_002,20260505_191548_order2,2,competitive,25,14.248814,-26.772524
dyad_002,20260505_191548_order2,2,competitive,28,7.8644314,-6.271447
dyad_002,20260505_191548_order2,2,competitive,35,7.4701996,-3.7526112
dyad_002,20260505_191548_order2,2,competitive,38,8.064887,-7.69075
dyad_002,20260505_191548_order2,2,competitive,39,11.124966,-20.140211
dyad_002,20260505_191548_order2,2,competitive,41,5.8209558,-4.471502
dyad_002,20260505_191548_order2,2,competitive,46,32.6571,-17.729233
dyad_002,20260505_191548_order2,2,competitive,47,18.75881,-13.449729
dyad_002,20260505_191548_order2,2,competitive,48,-1.4903992,2.186985
dyad_002,20260505_191548_order2,2,competitive,49,-6.462017,-35.363792
dyad_002,20260505_191548_order2,2,competitive,51,6.1100345,-6.6412964
dyad_002,20260505_191548_order2,2,competitive,53,8.666519,-7.5625954
dyad_002,20260505_191548_order2,2,competitive,54,7.6636596,-3.7526715
dyad_002,20260505_191548_order2,2,competitive,56,10.381926,-10.879393
dyad_002,20260505_191548_order2,2,competitive,59,7.2007504,-13.80976
dyad_002,20260505_191548_order2,2,competitive,60,4.587867,0.43706036
dyad_002,20260505_191548_order2,2,competitive,62,6.0252743,-1.3389674
dyad_002,20260505_191548_order2,2,competitive,67,2.5544348,-10.628266
dyad_002,20260505_191548_order2,2,competitive,70,11.08363,-19.213533
dyad_002,20260505_191548_order2,2,competitive,72,34.540012,-12.464433
dyad_002,20260505_191548_order2,2,competitive,73,22.361706,19.949768
dyad_002,20260505_191759_order3,3,competitive,3,-2.7604973,1.8024895
dyad_002,20260505_191759_order3,3,competitive,11,5.6454625,24.854576
dyad_002,20260505_191759_order3,3,competitive,14,10.814151,31.630417
dyad_002,20260505_191759_order3,3,competitive,15,22.807848,35.97908
dyad_002,20260505_191759_order3,3,competitive,18,11.509892,31.492035
dyad_002,20260505_191759_order3,3,competitive,20,6.678559,-1.3238462
dyad_002,20260505_191759_order3,3,competitive,22,9.084616,-12.323834
dyad_002,20260505_191759_order3,3,competitive,24,9.667354,-3.7201557
dyad_002,20260505_191759_order3,3,competitive,30,12.490968,-18.959105
dyad_002,20260505_191759_order3,3,competitive,34,16.730705,-10.947706
dyad_002,20260505_191759_order3,3,competitive,36,16.618784,-9.850233
dyad_002,20260505_191759_order3,3,competitive,37,7.413698,-6.0852814
dyad_002,20260505_191759_order3,3,competitive,41,-32.368015,3.1757722
dyad_002,20260505_191759_order3,3,competitive,43,4.965364,-5.7450004
dyad_002,20260505_191759_order3,3,competitive,45,-24.459478,5.1268053
dyad_002,20260505_191759_order3,3,competitive,47,5.6938314,-5.0379496
dyad_002,20260505_191759_order3,3,competitive,53,15.881779,-11.68743
dyad_002,20260505_191759_order3,3,competitive,55,16.296503,-11.92946
dyad_002,20260505_191759_order3,3,competitive,56,13.825735,-17.136797
dyad_002,20260505_191759_order3,3,competitive,59,17.636915,-0.003984717
dyad_002,20260505_191759_order3,3,competitive,60,23.103556,16.908676
dyad_002,20260505_191759_order3,3,competitive,61,5.3487835,-37.14887
dyad_002,20260505_192656_order4,4,competitive,0,16.886871,17.391674
dyad_002,20260505_192656_order4,4,competitive,2,0.76076245,4.967715
dyad_002,20260505_192656_order4,4,competitive,3,0.7048063,4.9673486
dyad_002,20260505_192656_order4,4,competitive,6,6.9226236,-7.966232
dyad_002,20260505_192656_order4,4,competitive,7,8.313653,-10.6726265
dyad_002,20260505_192656_order4,4,competitive,9,4.364543,-3.5127168
dyad_002,20260505_192656_order4,4,competitive,11,2.753392,-39.365765
dyad_002,20260505_192656_order4,4,competitive,15,-37.328743,-29.980934
dyad_002,20260505_192656_order4,4,competitive,16,-47.854305,-20.578072
dyad_002,20260505_192656_order4,4,competitive,23,8.366461,-11.135504
dyad_002,20260505_192656_order4,4,competitive,36,17.286392,-11.422492
dyad_002,20260505_192656_order4,4,competitive,37,9.203679,-0.94214344
dyad_002,20260505_192656_order4,4,competitive,46,5.5738063,-1.6256208
dyad_002,20260505_192656_order4,4,competitive,48,-27.468975,-33.416992
dyad_002,20260505_192656_order4,4,competitive,49,-11.825295,-34.145504
dyad_002,20260505_192656_order4,4,competitive,50,-11.986222,-34.123928
dyad_002,20260505_192656_order4,4,competitive,53,16.510115,-19.593725
dyad_002,20260505_192656_order4,4,competitive,62,13.202728,-16.661505
dyad_002,20260505_192656_order4,4,competitive,64,13.5695715,-16.037344
dyad_002,20260505_192656_order4,4,competitive,66,21.844978,-15.99371
dyad_002,20260505_192656_order4,4,competitive,70,4.3023615,-38.992485
dyad_002,20260505_192656_order4,4,competitive,71,4.4954624,-38.99892
dyad_002,20260505_192656_order4,4,competitive,73,15.865861,-9.154658
dyad_002,20260505_192656_order4,4,competitive,74,16.250803,-14.058414
dyad_002,20260505_192656_order4,4,competitive,77,15.084947,-15.50289
dyad_002,20260505_192656_order4,4,competitive,86,-45.11664,-7.399108
dyad_002,20260505_192656_order4,4,competitive,87,13.675978,-12.262048
dyad_002,20260505_192656_order4,4,competitive,89,13.621057,-11.7696295
dyad_002,20260505_192656_order4,4,competitive,91,16.74766,7.2495937
dyad_002,20260505_192656_order4,4,competitive,92,16.113422,-11.859799
dyad_002,20260505_192656_order4,4,competitive,94,-56.17405,4.356174
dyad_002,20260505_192656_order4,4,competitive,95,-29.39533,0.06971428
dyad_002,20260505_192656_order4,4,competitive,97,-48.05744,-24.731981
dyad_002,20260505_192656_order4,4,competitive,99,-32.564465,-14.690558
dyad_002,20260505_192656_order4,4,competitive,108,5.5907364,-7.694912
dyad_002,20260505_192656_order4,4,competitive,109,17.102957,-17.28403
dyad_002,20260505_192656_order4,4,competitive,118,25.082191,33.928207
dyad_002,20260505_192656_order4,4,competitive,125,23.299953,29.87927
dyad_002,20260505_192656_order4,4,competitive,127,21.810175,35.709087
dyad_002,20260505_192656_order4,4,competitive,129,13.469193,-14.166666
dyad_002,20260505_192656_order4,4,competitive,133,14.779941,-15.585208
dyad_002,20260505_192656_order4,4,competitive,135,17.257135,-14.95408
dyad_002,20260505_192656_order4,4,competitive,136,17.31823,-15.058923
dyad_002,20260505_192656_order4,4,competitive,137,15.571774,-16.273203
dyad_002,20260505_192656_order4,4,competitive,138,6.514681,-7.5912433
dyad_002,20260505_192656_order4,4,competitive,147,-35.16248,-21.349888
dyad_002,20260505_192656_order4,4,competitive,167,9.7776375,31.183372
dyad_002,20260505_192656_order4,4,competitive,168,15.684944,35.48187
