pair_id,session_id,order,condition_label,window_index,TSNE1,TSNE2
dyad_001,20260504_183529_order2,2,competitive,18,2.1280053,10.10158
dyad_001,20260504_183529_order2,2,competitive,19,-0.13217567,28.431335
dyad_001,20260504_183529_order2,2,competitive,20,2.4389393,10.409842
dyad_001,20260504_183529_order2,2,competitive,22,-17.26351,25.26534
dyad_001,20260504_183529_order2,2,competitive,24,-3.9287164,35.105114
dyad_001,20260504_183529_order2,2,competitive,25,-0.43824244,29.01838
dyad_001,20260504_183529_order2,2,competitive,26,-4.1802554,35.141388
dyad_001,20260504_183529_order2,2,competitive,30,-8.35449,3.5798075
dyad_001,20260504_183529_order2,2,competitive,31,-7.2568502,3.7529376
dyad_001,20260504_183529_order2,2,competitive,34,0.30143428,29.016861
dyad_001,20260504_183529_order2,2,competitive,35,11.28502,2.8515542
dyad_001,20260504_183529_order2,2,competitive,36,39.259274,-12.72326
dyad_001,20260504_183529_order2,2,competitive,37,46.180435,-15.038187
dyad_001,20260504_183529_order2,2,competitive,39,47.02997,-15.856487
dyad_001,20260504_183529_order2,2,competitive,40,50.28468,-15.440922
dyad_001,20260504_183529_order2,2,competitive,42,17.791096,3.1911485
dyad_001,20260504_183529_order2,2,competitive,43,17.707195,3.4762137
dyad_001,20260504_183529_order2,2,competitive,44,37.6181,-9.32614
dyad_001,20260504_183529_order2,2,competitive,48,2.1341827,34.707535
dyad_001,20260504_183529_order2,2,competitive,49,44.37979,-12.822658
dyad_001,20260504_183529_order2,2,competitive,51,40.617664,-11.4554
dyad_001,20260504_183529_order2,2,competitive,52,47.440144,-12.262264
dyad_001,20260504_183529_order2,2,competitive,54,13.420321,3.2750332
dyad_001,20260504_183529_order2,2,competitive,56,48.773933,-14.818528
dyad_001,20260504_183529_order2,2,competitive,58,48.71219,-14.31346
dyad_001,20260504_183529_order2,2,competitive,59,51.478302,-12.592711
dyad_001,20260504_183529_order2,2,competitive,60,51.13438,-13.343176
dyad_001,20260504_183529_order2,2,competitive,61,52.317074,-16.947216
dyad_001,20260504_183529_order2,2,competitive,62,1.6019939,34.502808
dyad_001,20260504_183529_order2,2,competitive,65,38.07508,-9.661317
dyad_001,20260504_183529_order2,2,competitive,67,53.703762,-17.581516
dyad_001,20260504_183529_order2,2,competitive,68,-22.336113,18.894438
dyad_001,20260504_183529_order2,2,competitive,69,53.63283,-11.886951
dyad_001,20260504_183529_order2,2,competitive,71,56.389217,-14.060359
dyad_001,20260504_183529_order2,2,competitive,72,57.262314,-14.339506
dyad_001,20260504_183529_order2,2,competitive,74,40.78522,-22.059864
dyad_001,20260504_183529_order2,2,competitive,75,45.516636,-10.153011
dyad_001,20260504_183529_order2,2,competitive,76,46.48793,-21.76419
dyad_001,20260504_183529_order2,2,competitive,77,43.952663,-13.0708275
dyad_001,20260504_183529_order2,2,competitive,79,54.734165,-15.774416
dyad_001,20260504_183529_order2,2,competitive,82,45.672356,-12.425525
dyad_001,20260504_183529_order2,2,competitive,84,-5.581702,-0.39909512
dyad_001,20260504_183529_order2,2,competitive,85,3.214299,32.805756
dyad_001,20260504_183529_order2,2,competitive,86,-5.3980513,0.026862498
dyad_001,20260504_183529_order2,2,competitive,87,-24.268806,-23.530739
dyad_001,20260504_183529_order2,2,competitive,88,-5.721782,-0.8863408
dyad_001,20260504_183529_order2,2,competitive,89,54.044353,-12.449405
dyad_001,20260504_183529_order2,2,competitive,92,36.373367,-21.142056
dyad_001,20260504_183529_order2,2,competitive,94,45.442955,-26.000061
dyad_001,20260504_183529_order2,2,competitive,96,4.05068,8.834811
dyad_001,20260504_183529_order2,2,competitive,97,8.695456,6.6001177
dyad_001,20260504_183529_order2,2,competitive,98,49.30957,-18.568468
dyad_001,20260504_183529_order2,2,competitive,99,45.038334,-17.869505
dyad_001,20260504_183529_order2,2,competitive,100,44.485397,-9.951148
dyad_001,20260504_183529_order2,2,competitive,101,44.36373,-11.770311
dyad_001,20260504_183529_order2,2,competitive,104,55.096207,-12.160136
dyad_001,20260504_183529_order2,2,competitive,105,53.945465,-11.26426
dyad_001,20260504_183529_order2,2,competitive,108,49.196957,-6.9558883
dyad_001,20260504_183529_order2,2,competitive,109,49.881275,-8.425462
dyad_001,20260504_183529_order2,2,competitive,112,51.261158,-7.353782
dyad_001,20260504_183529_order2,2,competitive,113,51.513355,-7.6270413
dyad_001,20260504_183529_order2,2,competitive,114,-20.357729,-4.291621
dyad_001,20260504_183529_order2,2,competitive,118,50.209896,-10.052695
dyad_001,20260504_183529_order2,2,competitive,119,50.412838,-9.700729
dyad_001,20260504_183529_order2,2,competitive,122,48.539494,-7.7100153
dyad_001,20260504_183529_order2,2,competitive,123,-18.442358,-7.847223
dyad_001,20260504_183529_order2,2,competitive,124,-43.326298,-21.672802
dyad_001,20260504_183529_order2,2,competitive,126,53.857033,-9.946787
dyad_001,20260504_183529_order2,2,competitive,127,47.415012,-9.035637
dyad_001,20260504_183529_order2,2,competitive,128,45.52919,-18.428192
dyad_001,20260504_183529_order2,2,competitive,130,52.533703,-16.240421
dyad_001,20260504_184034_order3,3,competitive,1,45.330563,-14.519184
dyad_001,20260504_184034_order3,3,competitive,2,41.99852,-11.158201
dyad_001,20260504_184034_order3,3,competitive,3,42.041794,-10.959254
dyad_001,20260504_184034_order3,3,competitive,5,42.116745,-8.111482
dyad_001,20260504_184034_order3,3,competitive,6,47.625145,-14.140854
dyad_001,20260504_184034_order3,3,competitive,7,-28.08665,-29.363052
dyad_001,20260504_184034_order3,3,competitive,8,41.928383,-8.279231
dyad_001,20260504_184034_order3,3,competitive,10,49.263447,-4.800174
dyad_001,20260504_184034_order3,3,competitive,11,41.248325,-20.563509
dyad_001,20260504_184034_order3,3,competitive,12,53.570282,-15.565552
dyad_001,20260504_184034_order3,3,competitive,13,6.4440618,5.164951
dyad_001,20260504_184034_order3,3,competitive,15,49.557804,-13.801162
dyad_001,20260504_184034_order3,3,competitive,16,53.804695,-15.334595
dyad_001,20260504_184034_order3,3,competitive,17,53.380676,-14.001862
dyad_001,20260504_184034_order3,3,competitive,19,47.604965,-10.845171
dyad_001,20260504_184034_order3,3,competitive,22,43.519154,-19.27909
dyad_001,20260504_184034_order3,3,competitive,23,-3.0387979,-1.0766468
dyad_001,20260504_184034_order3,3,competitive,25,56.6442,-13.698516
dyad_001,20260504_184034_order3,3,competitive,26,11.144845,3.8357
dyad_001,20260504_184034_order3,3,competitive,28,49.466373,-16.757767
dyad_001,20260504_184034_order3,3,competitive,29,40.31658,-15.260696
dyad_001,20260504_184034_order3,3,competitive,32,52.927273,-17.931837
dyad_001,20260504_184034_order3,3,competitive,33,52.720356,-17.903654
dyad_001,20260504_184034_order3,3,competitive,34,-27.087736,-5.4726543
dyad_001,20260504_184034_order3,3,competitive,35,38.391785,-21.17254
dyad_001,20260504_184034_order3,3,competitive,37,-27.806097,-4.475982
dyad_001,20260504_184034_order3,3,competitive,38,-27.454004,-5.678674
dyad_001,20260504_184034_order3,3,competitive,40,53.51074,-7.5878553
dyad_001,20260504_184034_order3,3,competitive,41,56.16458,-10.996628
dyad_001,20260504_184034_order3,3,competitive,42,36.106285,-14.875332
dyad_001,20260504_184034_order3,3,competitive,44,43.007164,-10.944271
dyad_001,20260504_184034_order3,3,competitive,45,49.828846,-10.598015
dyad_001,20260504_184034_order3,3,competitive,47,44.92281,-11.653589
dyad_001,20260504_184034_order3,3,competitive,49,51.621193,-11.269932
dyad_001,20260504_184304_order4,4,competitive,0,46.747158,-6.282431
dyad_001,20260504_184304_order4,4,competitive,1,41.257065,-12.138282
dyad_001,20260504_184304_order4,4,competitive,2,43.01955,-20.539679
dyad_001,20260504_184304_order4,4,competitive,3,51.146965,-15.650733
dyad_001,20260504_184304_order4,4,competitive,6,57.029057,-14.195876
dyad_001,20260504_184304_order4,4,competitive,8,47.26594,-11.347522
dyad_001,20260504_184304_order4,4,competitive,10,4.7413607,9.147043
dyad_001,20260504_184304_order4,4,competitive,11,4.94194,-8.102975
dyad_001,20260504_184304_order4,4,competitive,13,3.6437218,9.397693
dyad_001,20260504_184304_order4,4,competitive,15,50.90708,-17.691721
dyad_001,20260504_184304_order4,4,competitive,16,55.036762,-16.116772
dyad_001,20260504_184304_order4,4,competitive,17,18.801802,11.028236
dyad_001,20260504_184304_order4,4,competitive,19,-42.02739,24.148983
dyad_001,20260504_184304_order4,4,competitive,21,-26.62875,-5.605535
dyad_001,20260504_184304_order4,4,competitive,22,46.377636,-8.846409
dyad_001,20260504_184304_order4,4,competitive,23,47.45559,-8.993822
dyad_001,20260504_184304_order4,4,competitive,24,0.8811762,33.510174
dyad_001,20260504_184304_order4,4,competitive,25,43.002914,-9.670484
dyad_001,20260504_184304_order4,4,competitive,27,0.35136256,33.17493
dyad_001,20260504_184304_order4,4,competitive,28,0.29094148,33.617855
dyad_001,20260504_184304_order4,4,competitive,29,39.778057,-9.677033
dyad_001,20260504_184304_order4,4,competitive,30,52.25141,-15.080616
dyad_001,20260504_184304_order4,4,competitive,31,56.000843,-16.660597
dyad_001,20260504_184304_order4,4,competitive,32,55.611496,-17.66581
dyad_001,20260504_184304_order4,4,competitive,34,36.092987,-15.070847
dyad_001,20260504_184304_order4,4,competitive,35,40.430252,-13.317845
dyad_001,20260504_184304_order4,4,competitive,37,43.18878,-14.910766
dyad_001,20260504_184304_order4,4,competitive,38,47.71029,-19.824617
dyad_001,20260504_184304_order4,4,competitive,39,41.84807,-16.847837
dyad_001,20260504_184304_order4,4,competitive,40,41.80692,-17.441921
dyad_001,20260504_184304_order4,4,competitive,41,41.06098,-10.257793
dyad_001,20260504_184304_order4,4,competitive,45,51.090275,-18.86903
dyad_001,20260504_184304_order4,4,competitive,46,36.272118,-16.480118
dyad_001,20260504_184304_order4,4,competitive,47,50.05332,-20.60634
dyad_001,20260504_184304_order4,4,competitive,50,44.78973,-17.59574
dyad_001,20260504_184304_order4,4,competitive,51,41.65909,-12.644109
dyad_001,20260504_184304_order4,4,competitive,52,36.10794,-14.955754
dyad_001,20260504_184304_order4,4,competitive,53,49.796806,-19.449276
dyad_001,20260504_184304_order4,4,competitive,54,50.484215,-19.542093
dyad_001,20260504_184304_order4,4,competitive,56,51.60057,-16.1742
dyad_001,20260504_184304_order4,4,competitive,57,51.702576,-20.02866
dyad_001,20260504_184304_order4,4,competitive,58,-23.346502,19.594505
dyad_001,20260504_184304_order4,4,competitive,59,43.27927,-16.523415
dyad_001,20260504_184304_order4,4,competitive,60,50.40757,-18.153837
dyad_001,20260504_184304_order4,4,competitive,62,40.410873,-13.345588
dyad_001,20260504_184304_order4,4,competitive,63,41.990093,-14.722842
dyad_001,20260504_184304_order4,4,competitive,64,39.30378,-14.016996
dyad_001,20260504_184304_order4,4,competitive,66,-23.248293,19.488651
dyad_001,20260504_184304_order4,4,competitive,67,39.648598,-22.733784
dyad_001,20260504_184304_order4,4,competitive,68,39.941025,-21.922215
dyad_001,20260504_184304_order4,4,competitive,70,36.32484,-20.945906
dyad_001,20260504_184304_order4,4,competitive,71,42.146698,-18.298103
dyad_001,20260504_184304_order4,4,competitive,75,46.65947,-20.899544
dyad_001,20260504_184304_order4,4,competitive,76,43.029236,-12.729306
dyad_001,20260504_184304_order4,4,competitive,77,46.487305,-22.031584
dyad_001,20260504_184304_order4,4,competitive,78,38.117798,-9.594139
dyad_001,20260504_184304_order4,4,competitive,80,42.963554,-7.531009
dyad_001,20260504_184304_order4,4,competitive,82,43.097557,-10.009454
dyad_001,20260504_184304_order4,4,competitive,83,44.570423,-13.793466
dyad_001,20260504_184304_order4,4,competitive,84,48.763325,-10.556144
dyad_001,20260504_184304_order4,4,competitive,87,3.3835998,35.435715
dyad_001,20260504_184304_order4,4,competitive,88,3.5096853,35.63108
dyad_001,20260504_184304_order4,4,competitive,90,3.581742,35.909626
dyad_001,20260504_184304_order4,4,competitive,91,49.54281,-5.3242636
dyad_001,20260504_184304_order4,4,competitive,92,43.377857,-6.721337
dyad_001,20260504_184304_order4,4,competitive,95,56.132008,-10.938654
dyad_001,20260504_184304_order4,4,competitive,97,57.385986,-11.483115
dyad_001,20260504_184304_order4,4,competitive,98,57.351063,-11.5088
dyad_001,20260504_184304_order4,4,competitive,99,52.27196,-13.077737
dyad_001,20260504_184304_order4,4,competitive,100,-15.857085,2.7935662
dyad_002,20260505_190850_order1,1,baseline,1,20.527943,-2.5850503
dyad_002,20260505_190850_order1,1,baseline,2,21.830853,-6.808084
dyad_002,20260505_190850_order1,1,baseline,3,-5.8804655,36.989006
dyad_002,20260505_190850_order1,1,baseline,4,-6.401077,38.028862
dyad_002,20260505_190850_order1,1,baseline,5,18.250057,0.95847535
dyad_002,20260505_190850_order1,1,baseline,6,14.081706,2.4538784
dyad_002,20260505_190850_order1,1,baseline,7,-3.686896,9.021852
dyad_002,20260505_190850_order1,1,baseline,8,2.967355,2.394147
dyad_002,20260505_190850_order1,1,baseline,9,10.497263,20.498518
dyad_002,20260505_190850_order1,1,baseline,10,6.2006598,-2.622737
dyad_002,20260505_190850_order1,1,baseline,13,-35.286934,-23.559227
dyad_002,20260505_190850_order1,1,baseline,14,22.53951,-3.6682997
dyad_002,20260505_190850_order1,1,baseline,16,20.374048,-0.6075007
dyad_002,20260505_190850_order1,1,baseline,17,35.44635,-9.760221
dyad_002,20260505_190850_order1,1,baseline,18,21.82252,0.9411573
dyad_002,20260505_190850_order1,1,baseline,19,15.946304,4.36528
dyad_002,20260505_190850_order1,1,baseline,20,21.666807,0.48536384
dyad_002,20260505_190850_order1,1,baseline,22,16.896769,5.6415544
dyad_002,20260505_190850_order1,1,baseline,23,21.686062,0.11837357
dyad_002,20260505_190850_order1,1,baseline,24,22.290052,0.19161984
dyad_002,20260505_190850_order1,1,baseline,26,21.788424,-2.4559577
dyad_002,20260505_190850_order1,1,baseline,27,14.962222,2.6959977
dyad_002,20260505_190850_order1,1,baseline,28,-41.368626,23.710318
dyad_002,20260505_190850_order1,1,baseline,34,-1.7484572,33.181015
dyad_002,20260505_190850_order1,1,baseline,36,-42.30556,23.173761
dyad_002,20260505_190850_order1,1,baseline,37,-39.06728,28.427776
dyad_002,20260505_190850_order1,1,baseline,38,-3.0438848,30.01298
dyad_002,20260505_190850_order1,1,baseline,39,-42.027794,25.97133
dyad_002,20260505_190850_order1,1,baseline,43,23.276783,0.28812188
dyad_002,20260505_190850_order1,1,baseline,44,-40.838657,20.644323
dyad_002,20260505_190850_order1,1,baseline,45,-40.857346,20.7583
dyad_002,20260505_190850_order1,1,baseline,46,-36.613598,-22.225677
dyad_002,20260505_190850_order1,1,baseline,47,-42.419987,22.735195
dyad_002,20260505_190850_order1,1,baseline,48,-1.6574439,36.349247
dyad_002,20260505_190850_order1,1,baseline,49,-2.4625351,34.63684
dyad_002,20260505_190850_order1,1,baseline,51,14.849249,5.7544594
dyad_002,20260505_190850_order1,1,baseline,52,14.504171,6.5020895
dyad_002,20260505_190850_order1,1,baseline,53,-39.615303,28.157244
dyad_002,20260505_190850_order1,1,baseline,54,-40.776196,25.899952
dyad_002,20260505_190850_order1,1,baseline,55,-44.141014,21.411146
dyad_002,20260505_190850_order1,1,baseline,56,-43.00473,23.04259
dyad_002,20260505_190850_order1,1,baseline,57,-42.27962,27.927904
dyad_002,20260505_190850_order1,1,baseline,60,-43.838097,22.69448
dyad_002,20260505_190850_order1,1,baseline,64,13.488715,5.5626388
dyad_002,20260505_190850_order1,1,baseline,65,12.506695,6.4259644
dyad_002,20260505_190850_order1,1,baseline,68,-5.4586143,36.978516
dyad_002,20260505_190850_order1,1,baseline,69,2.3347833,8.394623
dyad_002,20260505_190850_order1,1,baseline,71,7.115528,-6.925186
dyad_002,20260505_190850_order1,1,baseline,72,23.425787,-6.1859493
dyad_002,20260505_190850_order1,1,baseline,73,23.403996,-6.4149203
dyad_002,20260505_190850_order1,1,baseline,74,21.29458,1.5674037
dyad_002,20260505_190850_order1,1,baseline,75,22.77633,-3.5598278
dyad_002,20260505_190850_order1,1,baseline,76,0.29961744,9.094475
dyad_002,20260505_190850_order1,1,baseline,79,0.29080546,9.495245
dyad_002,20260505_190850_order1,1,baseline,80,2.04843,27.734015
dyad_002,20260505_190850_order1,1,baseline,81,-41.958908,21.97663
dyad_002,20260505_190850_order1,1,baseline,83,-5.098709,30.251076
dyad_002,20260505_190850_order1,1,baseline,84,-1.1095958,35.241043
dyad_002,20260505_190850_order1,1,baseline,85,16.751778,4.94998
dyad_002,20260505_190850_order1,1,baseline,86,10.752558,5.2072577
dyad_002,20260505_190850_order1,1,baseline,88,-0.9371569,37.80135
dyad_002,20260505_190850_order1,1,baseline,89,-5.0465717,36.97085
dyad_002,20260505_190850_order1,1,baseline,90,-6.2113647,33.409267
dyad_002,20260505_190850_order1,1,baseline,91,-3.1718888,33.207893
dyad_002,20260505_190850_order1,1,baseline,92,-2.2684376,35.453793
dyad_002,20260505_190850_order1,1,baseline,93,-43.042686,6.0075307
dyad_002,20260505_190850_order1,1,baseline,94,-44.28948,6.61144
dyad_002,20260505_190850_order1,1,baseline,95,4.7131095,-3.4208586
dyad_002,20260505_190850_order1,1,baseline,97,1.076758,7.3349037
dyad_002,20260505_190850_order1,1,baseline,99,-3.6654732,8.625484
dyad_002,20260505_190850_order1,1,baseline,100,-3.4405088,8.525563
dyad_002,20260505_190850_order1,1,baseline,101,-32.783245,-8.162086
dyad_002,20260505_190850_order1,1,baseline,103,-44.392075,26.689259
dyad_002,20260505_191548_order2,2,competitive,1,-39.01406,18.641562
dyad_002,20260505_191548_order2,2,competitive,2,24.130587,-4.4845586
dyad_002,20260505_191548_order2,2,competitive,3,23.670778,-4.4366026
dyad_002,20260505_191548_order2,2,competitive,4,5.113633,-1.2793618
dyad_002,20260505_191548_order2,2,competitive,5,54.462162,-17.206768
dyad_002,20260505_191548_order2,2,competitive,6,-1.647154,5.1520877
dyad_002,20260505_191548_order2,2,competitive,7,-19.362438,0.92347294
dyad_002,20260505_191548_order2,2,competitive,8,8.570927,5.028043
dyad_002,20260505_191548_order2,2,competitive,10,10.063567,6.4184275
dyad_002,20260505_191548_order2,2,competitive,11,6.5129795,12.723765
dyad_002,20260505_191548_order2,2,competitive,13,7.6981845,9.225328
dyad_002,20260505_191548_order2,2,competitive,18,-6.968342,-3.965035
dyad_002,20260505_191548_order2,2,competitive,20,-0.05526922,31.208399
dyad_002,20260505_191548_order2,2,competitive,22,5.4878964,30.61942
dyad_002,20260505_191548_order2,2,competitive,23,5.7955384,30.67022
dyad_002,20260505_191548_order2,2,competitive,24,42.55453,-22.296156
dyad_002,20260505_191548_order2,2,competitive,25,-0.35761088,4.9260826
dyad_002,20260505_191548_order2,2,competitive,28,-1.9495896,35.49388
dyad_002,20260505_191548_order2,2,competitive,29,-0.9196821,32.17
dyad_002,20260505_191548_order2,2,competitive,30,6.152795,6.397963
dyad_002,20260505_191548_order2,2,competitive,32,-42.940598,27.140789
dyad_002,20260505_191548_order2,2,competitive,33,-21.71223,-5.5389047
dyad_002,20260505_191548_order2,2,competitive,34,11.1873045,1.5335226
dyad_002,20260505_191548_order2,2,competitive,35,15.590164,10.473674
dyad_002,20260505_191548_order2,2,competitive,36,25.292103,25.054996
dyad_002,20260505_191759_order3,3,competitive,0,5.085605,-3.1997778
dyad_002,20260505_191759_order3,3,competitive,5,13.197424,0.6219731
dyad_002,20260505_191759_order3,3,competitive,7,15.034415,0.61121064
dyad_002,20260505_191759_order3,3,competitive,8,13.433041,0.5809742
dyad_002,20260505_191759_order3,3,competitive,9,14.919103,0.41453853
dyad_002,20260505_191759_order3,3,competitive,10,4.0738163,6.1485143
dyad_002,20260505_191759_order3,3,competitive,11,1.8376509,8.395729
dyad_002,20260505_191759_order3,3,competitive,12,3.7648668,6.0378127
dyad_002,20260505_191759_order3,3,competitive,14,-3.6640592,32.435062
dyad_002,20260505_191759_order3,3,competitive,16,13.312621,5.1665187
dyad_002,20260505_191759_order3,3,competitive,17,1.821648,31.81123
dyad_002,20260505_191759_order3,3,competitive,18,2.4069092,30.401499
dyad_002,20260505_191759_order3,3,competitive,19,1.6902459,31.02433
dyad_002,20260505_191759_order3,3,competitive,21,1.2639546,31.185095
dyad_002,20260505_191759_order3,3,competitive,22,-45.13113,24.773209
dyad_002,20260505_191759_order3,3,competitive,23,-44.310265,26.95313
dyad_002,20260505_191759_order3,3,competitive,24,-41.674553,-24.212385
dyad_002,20260505_191759_order3,3,competitive,25,-6.292517,33.392925
dyad_002,20260505_191759_order3,3,competitive,26,-1.1925225,31.903706
dyad_002,20260505_191759_order3,3,competitive,27,1.55653,29.289375
dyad_002,20260505_191759_order3,3,competitive,28,-1.8241085,31.216927
dyad_002,20260505_191759_order3,3,competitive,29,1.5682389,2.3963513
dyad_002,20260505_191759_order3,3,competitive,30,-12.437299,4.9374228
dyad_002,20260505_192656_order4,4,competitive,0,14.451035,0.029511085
dyad_002,20260505_192656_order4,4,competitive,2,5.4670095,9.77484
dyad_002,20260505_192656_order4,4,competitive,3,4.523492,9.187202
dyad_002,20260505_192656_order4,4,competitive,6,-3.6135862,33.166954
dyad_002,20260505_192656_order4,4,competitive,7,-4.573718,33.24403
dyad_002,20260505_192656_order4,4,competitive,9,4.303014,7.9030247
dyad_002,20260505_192656_order4,4,competitive,10,38.882442,-12.279752
dyad_002,20260505_192656_order4,4,competitive,12,2.5608275,5.489344
dyad_002,20260505_192656_order4,4,competitive,14,0.24823788,-10.411639
dyad_002,20260505_192656_order4,4,competitive,17,-1.9881474,7.503992
dyad_002,20260505_192656_order4,4,competitive,18,2.8708873,29.94349
dyad_002,20260505_192656_order4,4,competitive,19,7.834816,10.017924
dyad_002,20260505_192656_order4,4,competitive,22,-7.1860423,39.36007
dyad_002,20260505_192656_order4,4,competitive,23,6.000425,5.6571336
dyad_002,20260505_192656_order4,4,competitive,24,-5.403402,8.317592
dyad_002,20260505_192656_order4,4,competitive,25,-5.9355116,7.8307734
dyad_002,20260505_192656_order4,4,competitive,27,4.144202,12.831854
dyad_002,20260505_192656_order4,4,competitive,28,0.90201515,6.818219
dyad_002,20260505_192656_order4,4,competitive,30,-2.0977008,40.663265
dyad_002,20260505_192656_order4,4,competitive,32,-2.8687255,39.26939
dyad_002,20260505_192656_order4,4,competitive,35,-8.868767,3.2416098
dyad_002,20260505_192656_order4,4,competitive,36,2.7771106,32.332085
dyad_002,20260505_192656_order4,4,competitive,37,-0.8679203,37.550415
dyad_002,20260505_192656_order4,4,competitive,38,-2.55788,39.071323
dyad_002,20260505_192656_order4,4,competitive,40,2.4983997,31.055271
dyad_002,20260505_192656_order4,4,competitive,41,-44.783283,27.99107
dyad_002,20260505_192656_order4,4,competitive,42,-46.525043,5.955128
dyad_002,20260505_192656_order4,4,competitive,43,-39.576885,28.383902
dyad_002,20260505_192656_order4,4,competitive,44,-1.3362912,36.29058
dyad_002,20260505_192656_order4,4,competitive,45,20.279827,0.6382918
dyad_002,20260505_192656_order4,4,competitive,46,-6.006684,28.469517
dyad_002,20260505_192656_order4,4,competitive,47,-38.707165,6.101543
dyad_002,20260505_192656_order4,4,competitive,49,-39.258984,18.832134
dyad_002,20260505_192656_order4,4,competitive,50,-32.0258,-3.6010761
dyad_002,20260505_192656_order4,4,competitive,51,22.713945,-0.7606259
dyad_002,20260505_192656_order4,4,competitive,52,-45.100864,24.817097
dyad_002,20260505_192656_order4,4,competitive,53,-3.5879924,28.23722
dyad_002,20260505_192656_order4,4,competitive,55,8.430357,8.010939
dyad_002,20260505_192656_order4,4,competitive,57,-8.55309,8.480945
dyad_002,20260505_192656_order4,4,competitive,58,-2.5215676,37.936584
dyad_002,20260505_192656_order4,4,competitive,59,37.5091,-10.140127
dyad_002,20260505_192656_order4,4,competitive,61,36.519066,-10.082723
dyad_002,20260505_192656_order4,4,competitive,63,18.370407,4.028604
dyad_002,20260505_192656_order4,4,competitive,64,-1.5283824,30.889032
dyad_002,20260505_192656_order4,4,competitive,65,-2.1592536,39.584038
dyad_002,20260505_192656_order4,4,competitive,66,-2.9115536,39.704433
dyad_002,20260505_192656_order4,4,competitive,67,-1.2999946,39.5363
dyad_002,20260505_192656_order4,4,competitive,68,-1.2294002,39.50849
dyad_002,20260505_192656_order4,4,competitive,69,-5.399993,30.029032
dyad_002,20260505_192656_order4,4,competitive,73,-28.211027,-22.2021
dyad_002,20260505_192656_order4,4,competitive,74,6.3581996,-3.436496
dyad_002,20260505_192656_order4,4,competitive,75,-29.61757,-9.921979
dyad_002,20260505_192656_order4,4,competitive,76,7.5875564,-8.939556
dyad_002,20260505_192656_order4,4,competitive,77,4.8838515,7.621906
dyad_002,20260505_192656_order4,4,competitive,78,37.62109,-18.275427
dyad_002,20260505_192656_order4,4,competitive,81,-3.2026787,-18.05458
dyad_002,20260505_192656_order4,4,competitive,82,42.199284,-23.079641
dyad_002,20260505_192656_order4,4,competitive,84,22.906155,-11.430926
dyad_002,20260505_192656_order4,4,competitive,85,22.543812,-10.988504
dyad_002,20260505_192656_order4,4,competitive,87,-6.0315266,7.7280498
dyad_002,20260505_192656_order4,4,competitive,89,14.655914,0.45039284
dyad_002,20260505_192656_order4,4,competitive,90,-22.7055,10.966523
dyad_002,20260505_192656_order4,4,competitive,91,6.2273636,-2.3076603
dyad_002,20260505_192656_order4,4,competitive,92,-46.277847,5.9738975
dyad_002,20260505_192656_order4,4,competitive,93,-44.410686,6.677408
