pair_id,session_id,order,condition_label,window_index,TSNE1,TSNE2
dyad_002,20260505_190850_order1,1,baseline,16,-17.859205,13.83765
dyad_002,20260505_190850_order1,1,baseline,17,-17.860863,13.841387
dyad_002,20260505_190850_order1,1,baseline,18,-36.59729,-20.22693
dyad_002,20260505_190850_order1,1,baseline,19,9.998214,-18.56575
dyad_002,20260505_190850_order1,1,baseline,20,22.13392,-7.9516134
dyad_002,20260505_190850_order1,1,baseline,21,4.950058,-20.572159
dyad_002,20260505_190850_order1,1,baseline,22,3.5030432,-20.387545
dyad_002,20260505_190850_order1,1,baseline,23,-40.34991,-16.95805
dyad_002,20260505_190850_order1,1,baseline,24,22.087027,-8.5461855
dyad_002,20260505_190850_order1,1,baseline,25,5.6443768,-21.932508
dyad_002,20260505_190850_order1,1,baseline,26,11.574372,-21.031872
dyad_002,20260505_190850_order1,1,baseline,27,2.226038,-25.318253
dyad_002,20260505_190850_order1,1,baseline,28,8.162447,-12.741554
dyad_002,20260505_190850_order1,1,baseline,29,19.771994,2.5356624
dyad_002,20260505_190850_order1,1,baseline,30,-0.108521804,-23.268917
dyad_002,20260505_190850_order1,1,baseline,31,-0.8991074,-23.104637
dyad_002,20260505_190850_order1,1,baseline,32,7.299665,-15.101814
dyad_002,20260505_190850_order1,1,baseline,33,7.0888977,-20.926228
dyad_002,20260505_190850_order1,1,baseline,34,13.593645,-16.439796
dyad_002,20260505_190850_order1,1,baseline,35,4.399202,-27.871323
dyad_002,20260505_190850_order1,1,baseline,36,10.256373,-20.678242
dyad_002,20260505_190850_order1,1,baseline,37,-35.761818,-21.791681
dyad_002,20260505_190850_order1,1,baseline,38,11.6037445,-28.95764
dyad_002,20260505_190850_order1,1,baseline,39,9.635341,-24.260641
dyad_002,20260505_190850_order1,1,baseline,40,4.348298,-18.282763
dyad_002,20260505_190850_order1,1,baseline,41,7.778343,-21.54899
dyad_002,20260505_191548_order2,2,competitive,0,2.5714571,10.49514
dyad_002,20260505_191548_order2,2,competitive,1,12.667313,-12.562865
dyad_002,20260505_191548_order2,2,competitive,2,34.673813,-29.696041
dyad_002,20260505_191548_order2,2,competitive,3,9.785844,-28.830658
dyad_002,20260505_191548_order2,2,competitive,4,11.706662,-26.268126
dyad_002,20260505_191548_order2,2,competitive,5,11.82996,-26.143063
dyad_002,20260505_191548_order2,2,competitive,6,8.274762,-23.657349
dyad_002,20260505_191548_order2,2,competitive,7,13.256982,-23.880896
