cluster_id,behavior_token,window_count,prevalence,tentative_name,top_profile_features,z_frame_interaction_valid_count,z_frame_pose_valid_count,z_frame_interaction_valid_ratio,z_frame_pose_valid_ratio,z_any_partner_gaze_count,z_p1_gaze_category_away_unknown_ratio,z_any_partner_gaze_ratio,z_p2_gaze_category_away_unknown_ratio
0,BT00,4395,0.5976339407125374,moderate-motion+joint-table-attention,frame_interaction_valid_count:0.58z; frame_pose_valid_count:0.58z; frame_interaction_valid_ratio:0.56z; frame_pose_valid_ratio:0.56z; any_partner_gaze_count:0.55z; p1_gaze_category_away_unknown_ratio:-0.55z; any_partner_gaze_ratio:0.55z; p2_gaze_category_away_unknown_ratio:-0.53z,0.5766716918231934,0.5766716918231934,0.5633966212974695,0.5633966212974695,0.5503832941428888,-0.5499545194934464,0.5464061620203593,-0.530650429183923
1,BT01,2959,0.4023660592874626,moderate-motion+low-gaze+synchronous+asymmetric,frame_interaction_valid_count:-0.86z; frame_pose_valid_count:-0.86z; frame_pose_valid_ratio:-0.84z; frame_interaction_valid_ratio:-0.84z; any_partner_gaze_count:-0.82z; p1_gaze_category_away_unknown_ratio:0.82z; any_partner_gaze_ratio:-0.81z; p2_gaze_category_away_unknown_ratio:0.79z,-0.856529937669123,-0.856529937669123,-0.8368124875303744,-0.8368124875303744,-0.8174838045819521,0.8168469459863796,-0.811576573869375,0.7881745982640557
