cluster_id,behavior_token,window_count,prevalence,tentative_name,top_profile_features,z_frame_interaction_valid_count,z_frame_pose_valid_count,z_frame_interaction_valid_ratio,z_frame_pose_valid_ratio,z_any_partner_gaze_count,z_any_partner_gaze_ratio,z_p1_gaze_category_away_unknown_ratio,z_p2_gaze_category_away_unknown_ratio
0,BT00,1386,0.37786259541984735,moderate-motion+low-gaze+synchronous+asymmetric,frame_interaction_valid_count:-0.93z; frame_pose_valid_count:-0.93z; frame_interaction_valid_ratio:-0.91z; frame_pose_valid_ratio:-0.91z; any_partner_gaze_count:-0.86z; any_partner_gaze_ratio:-0.86z; p1_gaze_category_away_unknown_ratio:0.86z; p2_gaze_category_away_unknown_ratio:0.85z,-0.931940474772864,-0.931940474772864,-0.9147687023091297,-0.9147687023091297,-0.8623941454973686,-0.8577455182572796,0.8560566511202794,0.8507735979126729
1,BT01,2282,0.6221374045801527,moderate-motion+joint-table-attention,frame_pose_valid_count:0.57z; frame_interaction_valid_count:0.57z; frame_pose_valid_ratio:0.56z; frame_interaction_valid_ratio:0.56z; any_partner_gaze_count:0.52z; any_partner_gaze_ratio:0.52z; p1_gaze_category_away_unknown_ratio:-0.52z; p2_gaze_category_away_unknown_ratio:-0.52z,0.5660251963344389,0.5660251963344389,0.5555957148994096,0.5555957148994096,0.5237854012530029,0.5209620018863232,-0.5199362482264271,-0.5167275226586171
