pair_id,session_id,order,condition_label,window_index,PC1,PC2,PC3,PC4,PC5
dyad_001,20260504_184304_order4,4,competitive,2,9.493769778827623,-5.511305099047093,-1.85411945791998,0.8881366436033059,-2.7596120215893767
dyad_001,20260504_184304_order4,4,competitive,3,5.28791060190981,-3.441291125840873,-2.236503763062676,-0.9081528657892117,-3.087524950928918
dyad_001,20260504_184304_order4,4,competitive,4,4.60747852481047,-5.304236509096654,-1.4483832274549175,0.9981534006190012,0.8427725249158198
dyad_001,20260504_184304_order4,4,competitive,5,5.581432389738521,-5.2397289394780335,-1.7955129096146696,0.8958145080671748,-0.2986547629182541
dyad_001,20260504_184304_order4,4,competitive,6,9.239104063575848,-9.095849549023058,-5.805895401291687,3.1339939182245278,-4.655247807256096
dyad_001,20260504_184304_order4,4,competitive,7,0.26928811987021106,-0.7532757771806448,-2.3524163137514393,-2.5072747672210656,-1.4742598841193235
dyad_001,20260504_184304_order4,4,competitive,8,3.4028841229026328,-6.372107500247394,-5.477840731963234,2.0676233291823007,-6.591424178618342
dyad_001,20260504_184304_order4,4,competitive,9,5.591110111690045,-2.678860921359779,-0.0567343446285319,-0.4227212284689548,-5.227176635985763
dyad_001,20260504_184304_order4,4,competitive,10,4.29299944193507,-0.06960557008132051,-0.39930189971638885,-5.367807509839327,-3.406243485938306
dyad_001,20260504_184304_order4,4,competitive,11,2.9118062296702325,0.8967597004042656,0.6544550492659847,-5.97612601478242,-5.2914068983241584
dyad_001,20260504_184304_order4,4,competitive,12,10.082572654553424,-8.252208176285638,-4.316470176018576,2.130786576323422,-2.5026143899769053
dyad_001,20260504_184304_order4,4,competitive,13,4.014860998659358,-2.89242987931574,-1.6902003407254262,-3.8621209948983117,-4.425100173866654
dyad_001,20260504_184304_order4,4,competitive,14,7.818327633239256,-2.580397873517449,-5.334146584618777,-2.3528826892726133,-4.099964367547283
dyad_001,20260504_184304_order4,4,competitive,15,8.804592636592142,-3.077245055351631,-0.7009174700188406,-1.3606374366484133,-5.345525574909046
dyad_001,20260504_184304_order4,4,competitive,16,6.474389907174234,-0.660564369158847,-1.0584765100443316,-5.901527038927574,-7.184703062322922
dyad_001,20260504_184304_order4,4,competitive,17,8.123255320064954,-6.767773619044916,-5.15713284919084,1.7531864069480618,-4.4092203465165145
dyad_001,20260504_184304_order4,4,competitive,18,3.9056864608868387,-3.936059884361655,0.37203223241448424,-1.7163275107805325,-7.9876729059827545
dyad_001,20260504_184304_order4,4,competitive,19,6.289508291498269,-5.869059156891108,-1.7767725181126424,1.7189480294305437,-5.614654068707245
dyad_001,20260504_184304_order4,4,competitive,20,4.387703174859939,-1.487399118337331,-1.3699690747550932,-3.6959079744637853,-5.8719930028450475
dyad_001,20260504_184304_order4,4,competitive,21,4.353516492414211,-4.05987601162651,-0.2037950296178565,-1.773858913391431,-3.751423599648294
