pair_id,session_id,order,condition_label,window_size_s,window_index,start_time_s,end_time_s,behavior_token,cluster_id
dyad_001,20260504_183351_order1,1,baseline,2.0,31,1777908893.6316595,1777908895.5946262,BT01,1
dyad_001,20260504_183351_order1,1,baseline,2.0,32,1777908895.6316633,1777908897.5946302,BT00,0
dyad_001,20260504_183529_order2,2,competitive,2.0,0,1777908929.2821279,1777908931.2450948,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,1,1777908931.282132,1777908933.2450986,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,2,1777908933.2821357,1777908935.2451026,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,3,1777908935.2821395,1777908937.2451065,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,4,1777908937.2821436,1777908939.2451103,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,5,1777908939.2821474,1777908941.2451143,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,6,1777908941.2821515,1777908943.2451181,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,7,1777908943.2821553,1777908945.245122,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,8,1777908945.282159,1777908947.245126,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,9,1777908947.2821631,1777908949.2451298,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,10,1777908949.282167,1777908951.2451339,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,11,1777908951.282171,1777908953.2451377,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,12,1777908953.2821748,1777908955.2451415,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,13,1777908955.2821786,1777908957.2451456,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,14,1777908957.2821827,1777908959.2451494,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,15,1777908959.2821865,1777908961.2451534,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,16,1777908961.2821903,1777908963.2451572,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,17,1777908963.2821944,1777908965.245161,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,18,1777908965.2821982,1777908967.245165,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,19,1777908967.2822022,1777908969.245169,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,20,1777908969.282206,1777908971.2451727,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,21,1777908971.2822099,1777908973.2451768,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,22,1777908973.282214,1777908975.2451806,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,23,1777908975.2822177,1777908977.2451847,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,24,1777908977.2822218,1777908979.2451885,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,25,1777908979.2822256,1777908981.2451923,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,26,1777908981.2822294,1777908983.2451963,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,27,1777908983.2822335,1777908985.2452002,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,28,1777908985.2822373,1777908987.2452042,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,29,1777908987.282241,1777908989.245208,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,30,1777908989.2822452,1777908991.2452118,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,31,1777908991.282249,1777908993.245216,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,32,1777908993.282253,1777908995.2452197,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,33,1777908995.2822568,1777908997.2452235,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,34,1777908997.2822607,1777908999.2452276,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,35,1777908999.2822647,1777909001.2452314,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,36,1777909001.2822685,1777909003.2452354,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,37,1777909003.2822726,1777909005.2452393,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,38,1777909005.2822764,1777909007.245243,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,39,1777909007.2822802,1777909009.2452471,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,40,1777909009.2822843,1777909011.245251,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,41,1777909011.282288,1777909013.245255,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,42,1777909013.282292,1777909015.2452588,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,43,1777909015.282296,1777909017.2452626,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,44,1777909017.2822998,1777909019.2452667,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,45,1777909019.2823038,1777909021.2452705,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,46,1777909021.2823076,1777909023.2452743,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,47,1777909023.2823114,1777909025.2452784,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,48,1777909025.2823155,1777909027.2452822,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,49,1777909027.2823193,1777909029.2452862,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,50,1777909029.2823234,1777909031.24529,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,51,1777909031.2823272,1777909033.2452939,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,52,1777909033.282331,1777909035.245298,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,53,1777909035.282335,1777909037.2453017,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,54,1777909037.2823389,1777909039.2453058,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,55,1777909039.2823427,1777909041.2453096,BT00,0
dyad_001,20260504_183529_order2,2,competitive,2.0,56,1777909041.2823467,1777909043.2453134,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,57,1777909043.2823505,1777909045.2453175,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,58,1777909045.2823546,1777909047.2453213,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,59,1777909047.2823584,1777909049.245325,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,60,1777909049.2823622,1777909051.2453291,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,61,1777909051.2823663,1777909053.245333,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,62,1777909053.28237,1777909055.245337,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,63,1777909055.282374,1777909057.2453408,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,64,1777909057.282378,1777909059.2453446,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,65,1777909059.2823818,1777909061.2453487,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,66,1777909061.2823858,1777909063.2453525,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,67,1777909063.2823896,1777909065.2453566,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,68,1777909065.2823935,1777909067.2453604,BT00,0
dyad_001,20260504_183529_order2,2,competitive,2.0,69,1777909067.2823975,1777909069.2453642,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,70,1777909069.2824013,1777909071.2453682,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,71,1777909071.2824054,1777909073.245372,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,72,1777909073.2824092,1777909075.2453759,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,73,1777909075.282413,1777909077.24538,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,74,1777909077.282417,1777909079.2453837,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,75,1777909079.2824209,1777909081.2453878,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,76,1777909081.2824247,1777909083.2453916,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,77,1777909083.2824287,1777909085.2453954,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,78,1777909085.2824326,1777909087.2453995,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,79,1777909087.2824366,1777909089.2454033,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,80,1777909089.2824404,1777909091.2454073,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,81,1777909091.2824442,1777909093.2454112,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,82,1777909093.2824483,1777909095.245415,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,83,1777909095.282452,1777909097.245419,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,84,1777909097.2824562,1777909099.2454228,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,85,1777909099.28246,1777909101.2454267,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,86,1777909101.2824638,1777909103.2454307,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,87,1777909103.2824678,1777909105.2454345,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,88,1777909105.2824717,1777909107.2454386,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,89,1777909107.2824755,1777909109.2454424,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,90,1777909109.2824795,1777909111.2454462,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,91,1777909111.2824833,1777909113.2454503,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,92,1777909113.2824874,1777909115.245454,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,93,1777909115.2824912,1777909117.2454581,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,94,1777909117.282495,1777909119.245462,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,95,1777909119.282499,1777909121.2454658,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,96,1777909121.282503,1777909123.2454698,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,97,1777909123.282507,1777909125.2454736,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,98,1777909125.2825108,1777909127.2454774,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,99,1777909127.2825146,1777909129.2454815,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,100,1777909129.2825186,1777909131.2454853,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,101,1777909131.2825224,1777909133.2454894,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,102,1777909133.2825263,1777909135.2454932,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,103,1777909135.2825303,1777909137.245497,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,104,1777909137.2825341,1777909139.245501,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,105,1777909139.2825382,1777909141.2455049,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,106,1777909141.282542,1777909143.2455087,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,107,1777909143.2825458,1777909145.2455127,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,108,1777909145.2825499,1777909147.2455165,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,109,1777909147.2825537,1777909149.2455206,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,110,1777909149.2825577,1777909151.2455244,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,111,1777909151.2825615,1777909153.2455282,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,112,1777909153.2825654,1777909155.2455323,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,113,1777909155.2825694,1777909157.245536,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,114,1777909157.2825732,1777909159.2455401,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,115,1777909159.282577,1777909161.245544,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,116,1777909161.282581,1777909163.2455478,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,117,1777909163.282585,1777909165.2455518,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,118,1777909165.282589,1777909167.2455556,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,119,1777909167.2825928,1777909169.2455595,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,120,1777909169.2825966,1777909171.2455635,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,121,1777909171.2826006,1777909173.2455673,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,122,1777909173.2826045,1777909175.2455714,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,123,1777909175.2826085,1777909177.2455752,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,124,1777909177.2826123,1777909179.245579,BT00,0
dyad_001,20260504_183529_order2,2,competitive,2.0,125,1777909179.2826161,1777909181.245583,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,126,1777909181.2826202,1777909183.2455869,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,127,1777909183.282624,1777909185.245591,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,128,1777909185.2826278,1777909187.2455947,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,129,1777909187.2826319,1777909189.2455986,BT01,1
dyad_001,20260504_183529_order2,2,competitive,2.0,130,1777909189.2826357,1777909191.2456026,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,0,1777909234.3839917,1777909236.3469584,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,1,1777909236.3839955,1777909238.3469625,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,2,1777909238.3839996,1777909240.3469663,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,3,1777909240.3840034,1777909242.3469703,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,4,1777909242.3840072,1777909244.3469741,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,5,1777909244.3840113,1777909246.346978,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,6,1777909246.384015,1777909248.346982,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,7,1777909248.3840191,1777909250.3469858,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,8,1777909250.384023,1777909252.3469896,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,9,1777909252.3840268,1777909254.3469937,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,10,1777909254.3840308,1777909256.3469975,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,11,1777909256.3840346,1777909258.3470016,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,12,1777909258.3840387,1777909260.3470054,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,13,1777909260.3840425,1777909262.3470092,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,14,1777909262.3840463,1777909264.3470132,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,15,1777909264.3840504,1777909266.347017,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,16,1777909266.3840542,1777909268.347021,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,17,1777909268.384058,1777909270.347025,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,18,1777909270.384062,1777909272.3470287,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,19,1777909272.3840659,1777909274.3470328,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,20,1777909274.38407,1777909276.3470366,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,21,1777909276.3840737,1777909278.3470404,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,22,1777909278.3840775,1777909280.3470445,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,23,1777909280.3840816,1777909282.3470483,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,24,1777909282.3840854,1777909284.3470523,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,25,1777909284.3840895,1777909286.3470562,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,26,1777909286.3840933,1777909288.34706,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,27,1777909288.384097,1777909290.347064,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,28,1777909290.3841012,1777909292.3470678,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,29,1777909292.384105,1777909294.347072,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,30,1777909294.3841088,1777909296.3470757,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,31,1777909296.3841128,1777909298.3470795,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,32,1777909298.3841166,1777909300.3470836,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,33,1777909300.3841207,1777909302.3470874,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,34,1777909302.3841245,1777909304.3470912,BT00,0
dyad_001,20260504_184034_order3,3,competitive,2.0,35,1777909304.3841283,1777909306.3470953,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,36,1777909306.3841324,1777909308.347099,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,37,1777909308.3841362,1777909310.347103,BT00,0
dyad_001,20260504_184034_order3,3,competitive,2.0,38,1777909310.3841403,1777909312.347107,BT00,0
dyad_001,20260504_184034_order3,3,competitive,2.0,39,1777909312.384144,1777909314.3471107,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,40,1777909314.384148,1777909316.3471148,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,41,1777909316.384152,1777909318.3471186,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,42,1777909318.3841558,1777909320.3471227,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,43,1777909320.3841596,1777909322.3471265,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,44,1777909322.3841636,1777909324.3471303,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,45,1777909324.3841674,1777909326.3471344,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,46,1777909326.3841715,1777909328.3471382,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,47,1777909328.3841753,1777909330.347142,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,48,1777909330.384179,1777909332.347146,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,49,1777909332.3841832,1777909334.3471498,BT01,1
dyad_001,20260504_184034_order3,3,competitive,2.0,50,1777909334.384187,1777909336.347154,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,0,1777909384.9992185,1777909386.9621854,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,1,1777909386.9992225,1777909388.9621892,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,2,1777909388.9992263,1777909390.962193,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,3,1777909390.9992301,1777909392.962197,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,4,1777909392.9992342,1777909394.9622009,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,5,1777909394.999238,1777909396.962205,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,6,1777909396.9992418,1777909398.9622087,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,7,1777909398.999246,1777909400.9622126,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,8,1777909400.9992497,1777909402.9622166,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,9,1777909402.9992537,1777909404.9622204,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,10,1777909404.9992576,1777909406.9622245,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,11,1777909406.9992614,1777909408.9622283,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,12,1777909408.9992654,1777909410.962232,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,13,1777909410.9992692,1777909412.9622362,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,14,1777909412.9992733,1777909414.96224,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,15,1777909414.999277,1777909416.9622438,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,16,1777909416.999281,1777909418.9622478,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,17,1777909418.999285,1777909420.9622517,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,18,1777909420.9992888,1777909422.9622557,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,19,1777909422.9992926,1777909424.9622595,BT00,0
dyad_001,20260504_184304_order4,4,competitive,2.0,20,1777909424.9992967,1777909426.9622633,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,21,1777909426.9993005,1777909428.9622674,BT00,0
dyad_001,20260504_184304_order4,4,competitive,2.0,22,1777909428.9993045,1777909430.9622712,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,23,1777909430.9993083,1777909432.962275,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,24,1777909432.9993122,1777909434.962279,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,25,1777909434.9993162,1777909436.962283,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,26,1777909436.99932,1777909438.962287,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,27,1777909438.999324,1777909440.9622908,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,28,1777909440.999328,1777909442.9622946,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,29,1777909442.9993317,1777909444.9622986,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,30,1777909444.9993358,1777909446.9623024,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,31,1777909446.9993396,1777909448.9623065,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,32,1777909448.9993434,1777909450.9623103,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,33,1777909450.9993474,1777909452.9623141,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,34,1777909452.9993513,1777909454.9623182,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,35,1777909454.9993553,1777909456.962322,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,36,1777909456.9993591,1777909458.9623258,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,37,1777909458.999363,1777909460.9623299,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,38,1777909460.999367,1777909462.9623337,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,39,1777909462.9993708,1777909464.9623377,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,40,1777909464.9993749,1777909466.9623415,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,41,1777909466.9993787,1777909468.9623454,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,42,1777909468.9993825,1777909470.9623494,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,43,1777909470.9993865,1777909472.9623532,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,44,1777909472.9993904,1777909474.9623573,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,45,1777909474.9993942,1777909476.962361,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,46,1777909476.9993982,1777909478.962365,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,47,1777909478.999402,1777909480.962369,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,48,1777909480.999406,1777909482.9623728,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,49,1777909482.99941,1777909484.9623766,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,50,1777909484.9994137,1777909486.9623806,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,51,1777909486.9994178,1777909488.9623845,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,52,1777909488.9994216,1777909490.9623885,BT01,1
dyad_001,20260504_184304_order4,4,competitive,2.0,53,1777909490.9994256,1777909492.9623923,BT01,1
