session_label,dyad_id,order,actor_slot,responder_slot,actor_start_window,actor_end_window,actor_word,actor_duration_windows,immediate_other_word,immediate_other_is_wait,immediate_lag_windows,found_active_response,active_response_word,active_response_lag_windows,active_response_duration_windows,actor_event_mean_motion_energy_mean,actor_event_mean_motion_energy_max,actor_event_mean_motion_active_ratio,actor_event_mean_motion_burst_count,actor_event_mean_left_wrist_speed_mean,actor_event_mean_right_wrist_speed_mean,actor_event_mean_dominant_hand_speed_mean,actor_event_mean_left_hand_to_other_head_mean,actor_event_mean_right_hand_to_other_head_mean,actor_event_mean_closest_hand_to_other_head_mean,actor_event_mean_closest_hand_to_other_head_min,actor_event_mean_left_hand_reach_delta,actor_event_mean_right_hand_reach_delta,actor_event_mean_closest_hand_reach_delta,actor_event_mean_partner_gaze_ratio,actor_event_mean_task_gaze_ratio,actor_event_mean_gaze_switch_rate,actor_event_mean_root_distance_mean,actor_event_mean_partner_active_ratio,prev1_actor_word_global,prev1_immediate_other_word_global,prev1_response_word_global,prev2_actor_word_global,prev2_immediate_other_word_global,prev2_response_word_global,prev3_actor_word_global,prev3_immediate_other_word_global,prev3_response_word_global
20260505_192656_order4,dyad_002,4,person_B,person_A,540,540,IW06,1,IW01,True,1,True,IW08,7.0,1.0,0.23611573244400597,0.46350795105050613,0.44,3.0,0.45943470143169335,0.2933319157606283,0.4905649782904235,0.5338514310942022,0.589779908900131,0.5134258612798355,0.45922859463195354,-0.0851462977303239,0.08298687805165994,-0.04261054921229479,0.08,0.08,1.0416666666666667,0.6811968141281431,0.32,IW08,IW01,IW04,IW10,IW01,START,IW04,IW01,START
20260505_192656_order4,dyad_002,4,person_B,person_A,542,542,IW04,1,IW08,False,5,True,IW08,5.0,1.0,0.23662122376739558,0.376084513111344,0.44,3.0,0.7574696681525386,0.18916120946413875,0.7890811781281977,0.5466959945000882,0.5892814675109396,0.5365729458375877,0.4487053689189509,-0.006993017770730026,-0.11800559126503385,-0.006993017770730026,0.76,0.12,4.166666666666667,0.6551816849652559,0.44,IW06,IW01,IW08,IW08,IW01,IW04,IW10,IW01,START
20260505_192656_order4,dyad_002,4,person_B,person_A,544,544,IW00,1,IW08,False,3,True,IW08,3.0,1.0,0.5792826417562861,1.0387338585870878,0.92,2.0,1.9497887193187622,0.6758315589401982,1.9666056878749603,0.3487746586137296,0.2966021835995974,0.2773154210610461,0.11675592061065901,,-0.3621051569170787,-0.35508522466979386,0.0,0.0,0.0,0.5882043416974074,0.56,IW04,IW08,IW08,IW06,IW01,IW08,IW08,IW01,IW04
20260505_192656_order4,dyad_002,4,person_A,person_B,547,547,IW08,1,IW06,False,1,True,IW06,1.0,1.0,0.4035326458873888,0.6934989179245966,0.64,3.0,0.23312133980885955,1.255342732138721,0.4503365088975195,0.421252730703511,0.398262335601713,0.40812799641393555,0.30869974888875,-0.25447749244696494,-0.0001707356621383771,-0.05955178154729435,0.36,0.16,5.208333333333334,0.6695914474103467,0.76,IW00,IW08,IW08,IW04,IW08,IW08,IW06,IW01,IW08
20260505_192656_order4,dyad_002,4,person_A,person_B,548,548,IW09,1,IW09,False,1,True,IW09,1.0,1.0,0.6555878346351358,1.7040531747274894,0.68,2.0,0.3075583366772452,1.28148642114036,0.9252652565259704,0.4184086973649562,0.6206868195731732,0.4136059808829507,0.30869974888875,0.13722363644552443,0.5034916482610594,0.18550949531400707,0.64,0.0,5.208333333333334,0.6817685654430043,0.76,IW08,IW06,IW06,IW00,IW08,IW08,IW04,IW08,IW08
20260505_192656_order4,dyad_002,4,person_B,person_A,548,548,IW06,1,IW01,True,1,False,,,,0.3117454883619764,0.5440057804161857,0.76,2.0,1.1857990324092573,0.13048787142868792,1.1859058752215728,0.2583885894079255,0.3728360063533943,0.2583655352070993,0.14705702574344007,0.12336783867962353,0.10196691069175817,0.12336783867962353,0.28,0.2,1.0416666666666667,0.6817685654430043,0.68,IW09,IW09,IW09,IW08,IW06,IW06,IW00,IW08,IW08
20260507_134304_order1,dyad_003,1,person_B,person_A,2,2,IW03,1,IW05,False,2,True,IW05,2.0,2.0,0.4590137619879899,0.7184160656630351,1.0,1.0,2.076031899056182,0.7656495859967829,2.0722179138636205,0.8661964373076154,0.7640617363171648,0.7041426261236161,0.5426252279397875,-0.3311924811057745,-0.44788419664576506,-0.3311924811057745,0.0,0.0,0.0,0.9758541914667437,0.28,START,START,START,START,START,START,START,START,START
20260507_134304_order1,dyad_003,1,person_A,person_B,4,5,IW05,2,IW11,True,1,True,IW07,3.0,1.0,0.2973745769991063,0.5039792309472002,0.62,1.0,0.47137652607614156,0.25744247271414117,0.47137652607614156,0.7125496473791308,0.5612576941030186,0.7082434142144722,0.5578473332822468,0.3107805559397091,,0.32511769383654554,0.18,1.0,0.0,0.9170996640979203,0.74,IW03,IW05,IW05,START,START,START,START,START,START
20260507_134304_order1,dyad_003,1,person_B,person_A,4,4,IW07,1,IW01,True,2,False,,,,0.1747708120607563,0.31489830660900914,0.72,3.0,0.4947989163145799,0.4287076680155832,0.6101728421894775,0.5547387441552705,0.6069639546108793,0.5547387441552705,0.4565791399851955,-0.09435363147452358,-0.028976644220873315,-0.09435363147452358,0.0,0.0,0.0,0.8951522781112069,0.36,IW05,IW11,IW07,IW03,IW05,IW05,START,START,START
20260507_134304_order1,dyad_003,1,person_B,person_A,7,7,IW07,1,IW01,True,4,False,,,,0.27775268125085445,0.7294191456816475,0.76,6.0,2.3262085812213846,0.15468501883589295,2.3262085812213846,0.8079403937287892,0.5712124835956927,0.5658426103205031,0.5009876074712696,0.015400734047066877,-0.07439456442325865,-0.07439456442325865,0.32,0.24,3.125,0.8891713696952995,0.64,IW07,IW01,START,IW05,IW11,IW07,IW03,IW05,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,17,17,IW05,1,IW01,True,12,False,,,,0.24313306319369207,0.5852190596140044,0.68,4.0,1.7081551137771842,0.20720402714584696,1.726669462088641,0.696884964468079,0.5650891516994068,0.5547948995831873,0.5263345740341114,0.8371293770678965,-0.02222310800563909,0.0011260005727217193,0.16,0.16,2.0833333333333335,0.975844034805381,0.44,IW07,IW01,START,IW07,IW01,START,IW05,IW11,IW07
20260507_134304_order1,dyad_003,1,person_B,person_A,19,19,IW08,1,IW01,True,10,False,,,,0.3069591408661946,0.7667700709921387,0.8,3.0,2.4991301768600485,0.32990392411980063,2.0772978604269174,0.7915545835306504,0.5768134813611028,0.5685636706870355,0.5336667194374275,-0.5640482285000137,0.024617952373188978,0.024617952373188978,0.64,0.6,1.0416666666666667,0.8962644732327923,0.28,IW05,IW01,START,IW07,IW01,START,IW07,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,20,20,IW05,1,IW01,True,9,False,,,,0.23172140998110333,0.591293143252193,0.6,4.0,1.6945561336614587,0.29070001792709266,1.7023749168183884,0.7199676115855865,0.5880521786639863,0.579802367989919,0.5399124347486606,0.32147383116512374,-0.025696336329646297,-0.025696336329646297,0.68,0.8,2.0833333333333335,0.9308176861757136,0.64,IW08,IW01,START,IW05,IW01,START,IW07,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,22,22,IW08,1,IW01,True,7,False,,,,0.2332425285645375,0.6082853225329863,0.72,3.0,1.2467141986353754,0.2176203874227847,1.2516370772312613,0.6706036021391446,0.580033744681539,0.5479404529712515,0.4601209451394414,-0.7490669901822069,0.025820259517135402,0.005735534167013778,0.64,0.52,4.166666666666667,0.9435937254098319,0.24,IW05,IW01,START,IW08,IW01,START,IW05,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,24,24,IW07,1,IW01,True,5,False,,,,0.12414141576666939,0.22140152539931598,0.44,2.0,0.27112870411507706,0.15411781434157285,0.280950209444773,0.5747255329582712,0.6009279965542502,0.5744391684925129,0.5247882096765873,-0.027226351720926356,-0.03361718038249917,-0.027226351720926356,0.2,0.16,3.125,0.9732797989072282,0.4,IW08,IW01,START,IW05,IW01,START,IW08,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,25,25,IW06,1,IW01,True,4,False,,,,0.15499614979780688,0.29725347625706067,0.56,4.0,0.5328638044660603,0.291074160158021,0.5557742931985907,0.5849439529578686,0.5793622478263756,0.5676834057740039,0.5247882096765873,0.22079849261818352,0.07110181650090008,0.09913426939756964,0.04,0.0,2.0833333333333335,0.9520511975197259,0.4,IW07,IW01,START,IW08,IW01,START,IW05,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,30,30,IW02,1,IW01,True,2,False,,,,0.161263331241574,0.24097910992865104,0.6,4.0,0.8273681169661257,0.3672203859289788,0.9472231309120608,0.7876048867735326,0.716938567741903,0.6967698225026514,0.6014495086472055,0.049488630151215296,0.24560394386945106,0.09155714958597594,0.16,0.04,3.125,0.9548191989666989,0.44,IW06,IW01,START,IW07,IW01,START,IW08,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,32,32,IW00,1,IW01,True,3,False,,,,0.07554432478643802,0.15081669295589067,0.04,1.0,0.24801224631762128,0.4508460911720001,0.6004989972581091,0.66579122457902,0.79020711776313,0.66579122457902,0.6246000393303741,-0.0809722404326545,-0.23555202591432578,-0.0809722404326545,0.52,0.0,2.0833333333333335,0.9056590759480878,0.12,IW02,IW01,START,IW06,IW01,START,IW07,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,39,39,IW06,1,IW01,True,2,False,,,,0.1207816373278801,0.37080487118764394,0.32,3.0,0.7307095917950882,0.268348531804004,0.7287994297173346,0.787133286385307,0.8560279420320225,0.7915317795722114,0.6506842480668503,,0.10761921159722942,0.09925669013018956,0.2,0.16,2.0833333333333335,0.9127281678192872,0.48,IW00,IW01,START,IW02,IW01,START,IW06,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,42,43,IW10,2,IW01,True,5,False,,,,0.09223046501643944,0.21496998172485018,0.24000000000000002,2.5,0.16240790867293728,0.09798104902691147,0.18184185985934637,0.7599354718316673,0.7631906970411553,0.7519191205199462,0.6613920246955971,-0.15239921686990465,-0.1453771446348051,-0.16156743786846928,0.54,0.0,1.0416666666666667,0.8170731553359187,0.74,IW06,IW01,START,IW00,IW01,START,IW02,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,56,56,IW00,1,IW01,True,6,False,,,,0.14036904621631782,0.19266720647914717,0.56,4.0,0.08748651772151962,0.6299503258205901,0.6299503258205901,0.8004017202963161,1.0347321145572015,0.8004017202963161,0.7792924834355454,-0.03599710925868527,-0.2231810456781924,-0.03599710925868527,0.64,0.96,1.0416666666666667,0.9086425398568548,0.48,IW10,IW01,START,IW06,IW01,START,IW00,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,57,57,IW10,1,IW01,True,5,False,,,,0.09183767814070387,0.19266720647914717,0.24,2.0,0.07159724792858645,0.4311422933545914,0.4386122312452855,0.7877703036147934,0.908303875731498,0.7877703036147934,0.7792924834355454,-0.0083557694561337,-0.17972543044049516,-0.0083557694561337,0.12,0.44,1.0416666666666667,0.9390112956246826,0.52,IW00,IW01,START,IW10,IW01,START,IW06,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,63,63,IW10,1,IW01,True,9,True,IW08,10.0,1.0,0.26059230698923774,0.5320110220661377,0.8,3.0,1.5163736000191435,0.419679595199892,1.3489906547679944,0.6593884847320909,0.5589470303541938,0.5555771259973689,0.5078759787112066,-0.199887793815837,-0.1765640276763072,-0.199887793815837,0.64,0.28,1.0416666666666667,0.8966522192380476,0.04,IW10,IW01,START,IW00,IW01,START,IW10,IW01,START
20260507_134304_order1,dyad_003,1,person_A,person_B,73,73,IW08,1,IW01,True,1,True,IW02,2.0,1.0,0.26184153067369487,0.4307357100813627,0.4,5.0,0.15731607604028008,,0.15731607604028008,0.7996774236313051,,0.7996774236313051,0.6568638385825506,-0.1795152746472758,,-0.1795152746472758,0.04,0.84,2.0833333333333335,0.904921005455178,1.0,IW10,IW01,IW08,IW10,IW01,START,IW00,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,73,73,IW00,1,IW01,True,1,True,IW00,2.0,1.0,0.5861713717397052,0.8668850637486384,1.0,1.0,2.017843637121802,0.7522830091603215,2.0681466572504603,0.5670653467523165,0.4201666247714571,0.4199946125701102,0.34352144460685063,-0.29442895674285025,-0.25873118243614446,-0.25920179313987296,0.0,0.0,0.0,0.904921005455178,0.4,IW08,IW01,IW02,IW10,IW01,IW08,IW10,IW01,START
20260507_134304_order1,dyad_003,1,person_A,person_B,75,75,IW00,1,IW03,False,1,True,IW03,1.0,1.0,0.6051236135436412,1.113942349536397,0.88,2.0,0.6840657213747672,0.9660336001398407,1.0503281361315107,0.7527416153563141,0.6408384805067594,0.640044499779577,0.41755218053809373,-0.32456508647770266,-0.26312433130413015,-0.28297384948368953,0.0,0.6,1.0416666666666667,0.8542863897052382,0.96,IW00,IW01,IW00,IW08,IW01,IW02,IW10,IW01,IW08
20260507_134304_order1,dyad_003,1,person_B,person_A,75,75,IW02,1,IW10,False,1,True,IW10,1.0,1.0,0.4043698230592355,0.7786095346975532,0.96,2.0,0.7865526013173334,0.9784498982239144,1.1060971097960346,0.7119101205435615,0.7428478604091298,0.7045734873269527,0.4193488714284343,0.21988864256517188,0.28899838023907276,0.21988864256517188,0.12,0.0,2.0833333333333335,0.8542863897052382,0.88,IW00,IW03,IW03,IW00,IW01,IW00,IW08,IW01,IW02
20260507_134304_order1,dyad_003,1,person_A,person_B,76,76,IW10,1,IW10,False,1,True,IW10,1.0,1.0,0.5370988891045898,1.113942349536397,0.64,2.0,0.593289807300147,0.9906078153279868,1.097154977008863,0.5521407418220017,0.4902958205607807,0.4782755904622514,0.41755218053809373,-0.37824083098701006,-0.1909867834086978,-0.1909867834086978,0.0,0.12,1.0416666666666667,0.8080134985778146,0.88,IW02,IW10,IW10,IW00,IW03,IW03,IW00,IW01,IW00
20260507_134304_order1,dyad_003,1,person_B,person_A,76,76,IW03,1,IW06,False,1,True,IW06,1.0,1.0,0.2547618207902331,0.3714350069346963,0.88,3.0,0.2745962020561707,0.6333560998498843,0.6660650613497551,0.6553358004467182,0.6939471010017338,0.6410274452388035,0.4270235457831475,-0.25846990976245743,-0.3855902586851011,-0.3855902586851011,0.04,0.0,1.0416666666666667,0.8080134985778146,0.64,IW10,IW10,IW10,IW02,IW10,IW10,IW00,IW03,IW03
20260507_134304_order1,dyad_003,1,person_A,person_B,77,77,IW06,1,IW01,True,1,True,IW09,10.0,1.0,0.4358356192288974,1.020046117277942,0.6,3.0,0.4551404848556863,1.225668881794299,1.2349661054346224,0.4999808423386687,0.5095306357308212,0.4780055906058734,0.4160790368230663,0.1639323332052104,0.08156027714157887,0.13143374269039965,0.0,0.12,1.0416666666666667,0.8121025720076754,0.88,IW03,IW06,IW06,IW10,IW10,IW10,IW02,IW10,IW10
20260507_134304_order1,dyad_003,1,person_B,person_A,77,77,IW10,1,IW01,True,1,False,,,,0.25284930588622256,0.572883525680531,0.88,3.0,0.5022682144656744,0.46127226487977907,0.7017011486111366,0.5058078987194732,0.514529881534122,0.4754392939900751,0.3396217893820178,-0.12567899416007122,-0.1703314094284597,-0.12567899416007122,0.0,0.04,2.0833333333333335,0.8121025720076754,0.6,IW06,IW01,IW09,IW03,IW06,IW06,IW10,IW10,IW10
20260507_134304_order1,dyad_003,1,person_B,person_A,87,87,IW09,1,IW07,False,3,True,IW07,3.0,1.0,0.2603771961608702,0.5828117923522741,0.6,1.0,0.5035744057550303,0.7329065978764642,0.7855578794508783,0.6131685910734987,0.6571616266558595,0.6124885962385951,0.5376672107007074,0.28893265162239967,0.4195201653852322,0.2921140821969801,0.12,0.6,3.125,0.9337559169634817,0.12,IW10,IW01,START,IW06,IW01,IW09,IW03,IW06,IW06
20260507_134304_order1,dyad_003,1,person_B,person_A,88,88,IW02,1,IW07,False,2,True,IW07,2.0,1.0,0.3927438174362273,0.5828117923522741,1.0,1.0,0.5762202542579667,0.911167744839343,0.9845291297194866,0.7062964377960794,0.8527917981141201,0.7058225426223478,0.5585443842319744,0.13852612267152453,0.32014511507574017,0.14989960684108383,0.2,0.96,2.0833333333333335,0.9192823093041581,0.48,IW09,IW07,IW07,IW10,IW01,START,IW06,IW01,IW09
20260507_134304_order1,dyad_003,1,person_B,person_A,89,89,IW04,1,IW07,False,1,True,IW07,1.0,1.0,0.35670083772623473,0.44989417000780696,1.0,1.0,0.6146211377143628,0.31715681510610316,0.7488468557588713,0.6748742082649366,0.9151725853426719,0.6748742082649366,0.5238396024731863,-0.1102357520052798,-0.10842763533650834,-0.1102357520052798,0.4,0.8,2.0833333333333335,0.9180903846736973,0.48,IW02,IW07,IW07,IW09,IW07,IW07,IW10,IW01,START
20260507_134304_order1,dyad_003,1,person_A,person_B,90,90,IW07,1,IW02,False,1,True,IW02,1.0,1.0,0.3900588990845305,0.9666402666367233,0.6,1.0,0.9628265000883067,0.774215826420988,0.8752827038113005,0.9565485230663467,0.8634684164708963,0.8240097971029088,0.5702857694220534,,-0.03028807548801582,-0.34175397120303663,0.0,0.6,3.125,0.9313387678184409,1.0,IW04,IW07,IW07,IW02,IW07,IW07,IW09,IW07,IW07
20260507_134304_order1,dyad_003,1,person_B,person_A,90,90,IW06,1,IW08,False,1,True,IW08,1.0,1.0,0.3238511534636892,0.44989417000780696,1.0,1.0,0.6507509953477109,0.12463408456947368,0.6525610733454493,0.662437907982979,0.9201996011676493,0.662437907982979,0.5238396024731863,0.05798893959966189,0.10300603052550517,0.05798893959966189,0.76,0.8,1.0416666666666667,0.9313387678184409,0.6,IW07,IW02,IW02,IW04,IW07,IW07,IW02,IW07,IW07
20260507_134304_order1,dyad_003,1,person_A,person_B,91,91,IW08,1,IW06,False,1,True,IW06,1.0,1.0,0.5582894754498136,1.178577077913489,0.92,1.0,0.5935913886710248,1.22600723909268,0.9117487395684747,0.7453535487573343,0.7855294246746762,0.6529056438167656,0.5690466668308124,-0.5215760269482108,,-0.1545186228694586,0.52,0.92,1.0416666666666667,0.9302773414782877,0.64,IW06,IW08,IW08,IW07,IW02,IW02,IW04,IW07,IW07
20260507_134304_order1,dyad_003,1,person_B,person_A,91,91,IW02,1,IW01,True,1,True,IW05,10.0,1.0,0.19662053679921562,0.3701860910760732,0.64,1.0,0.24408806392868423,0.07817092202347622,0.2528799778700904,0.780672041742778,1.0408962717191,0.780672041742778,0.6550544877591252,0.14128159197005363,0.25263183529779154,0.14128159197005363,0.44,1.0,0.0,0.9302773414782877,0.92,IW08,IW06,IW06,IW06,IW08,IW08,IW07,IW02,IW02
20260507_134304_order1,dyad_003,1,person_B,person_A,92,92,IW06,1,IW05,False,9,True,IW05,9.0,1.0,0.08295382764173422,0.21097225980006706,0.16,1.0,0.1681705864252751,0.0386366252691073,0.17549214987784756,0.8477685307294394,1.118296117947715,0.8477685307294394,0.7730151035921365,0.08969628019750009,0.090286682979966,0.08969628019750009,0.0,0.8,2.0833333333333335,0.9208701522093682,0.48,IW02,IW01,IW05,IW08,IW06,IW06,IW06,IW08,IW08
20260507_134304_order1,dyad_003,1,person_B,person_A,93,94,IW10,2,IW05,False,8,True,IW05,8.0,1.0,0.23407240495133097,0.5172114467388346,0.52,1.0,0.3521746979451528,0.07793289001780503,0.35234456169960526,0.7889875933639416,1.0533902098567092,0.7889875933639416,0.7040045786007179,-0.1272107268573081,-0.15683011020997334,-0.1272107268573081,0.48,0.6799999999999999,1.0416666666666667,0.8698199474943713,0.16,IW06,IW05,IW05,IW02,IW01,IW05,IW08,IW06,IW06
20260507_134304_order1,dyad_003,1,person_B,person_A,95,95,IW07,1,IW05,False,6,True,IW05,6.0,1.0,0.315050883139383,0.5041849556637922,0.88,1.0,0.42784007238261784,0.15073275105971992,0.4287381602669909,0.7073746280429826,0.9450325401381459,0.7073746280429826,0.6811109707572128,-0.07930511577792632,-0.07553975050381978,-0.07930511577792632,1.0,0.4,0.0,0.8462027813746738,0.04,IW10,IW05,IW05,IW06,IW05,IW05,IW02,IW01,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,97,97,IW07,1,IW05,False,4,True,IW05,4.0,1.0,0.05330857592475315,0.06939026471469548,0.0,0.0,0.07787423141133823,0.06193639081959227,0.09781830731572767,0.6869312510064404,0.9172627072654439,0.6869312510064404,0.6760689552504717,0.011517723732852758,-0.040971139676764134,0.011517723732852758,0.2,0.32,1.0416666666666667,0.8481089471865098,0.64,IW07,IW05,IW05,IW10,IW05,IW05,IW06,IW05,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,98,98,IW04,1,IW05,False,3,True,IW05,3.0,1.0,0.048352440168400346,0.06939026471469548,0.0,0.0,0.06352115761604886,0.051076302209624204,0.08381591050125142,0.6891223986968879,0.8754016226915445,0.6891223986968879,0.6785804585840944,0.002547112146686792,-0.09316983763452114,0.002547112146686792,0.0,0.16,2.0833333333333335,0.8817582899497413,0.56,IW07,IW05,IW05,IW07,IW05,IW05,IW10,IW05,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,100,101,IW02,2,IW05,False,1,True,IW05,1.0,1.0,0.034766277263626244,0.05248867044898431,0.0,0.0,0.03290004987442807,0.02608513325525135,0.040083462706248636,0.7144124925126831,0.9049263894221352,0.7144124925126831,0.6692453433351911,0.11640639895759802,0.20738564751591643,0.11640639895759802,0.1,0.26,3.1250000000000004,0.8940464586734425,0.6000000000000001,IW04,IW05,IW05,IW07,IW05,IW05,IW07,IW05,IW05
20260507_134304_order1,dyad_003,1,person_A,person_B,101,101,IW05,1,IW01,True,1,False,,,,0.5028440355846492,0.8828651402581831,0.8,2.0,0.5609187646923164,,0.5609187646923164,0.6912399701767264,0.7107911319028943,0.688600757493126,0.5856296107635909,0.37666227590406065,,0.37666227590406065,0.52,0.64,3.125,0.9252065968564422,0.0,IW02,IW05,IW05,IW04,IW05,IW05,IW07,IW05,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,199,199,IW10,1,IW01,True,8,False,,,,0.02968578596276532,0.09175376140830953,0.0,0.0,0.13752816011046679,0.012320425277981405,0.1385421472474151,0.8616476833303376,0.8746904327364402,0.8555690393624313,0.7212035070836974,-0.11561895510922238,-0.1798978910650061,-0.15154968379498146,0.28,0.76,2.0833333333333335,0.8474305753505068,0.52,IW05,IW01,START,IW02,IW05,IW05,IW04,IW05,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,200,200,IW00,1,IW01,True,7,False,,,,0.03791294636772906,0.09175376140830953,0.0,0.0,0.24449955055786643,0.010382778726126226,0.24464745933306264,0.8289961840733553,0.7815662773247678,0.776195796871595,0.6958135103901631,-0.07669891123778982,-0.2049785457045582,-0.17886822177319495,0.08,0.84,1.0416666666666667,0.8546266073258977,0.52,IW10,IW01,START,IW05,IW01,START,IW02,IW05,IW05
20260507_134304_order1,dyad_003,1,person_B,person_A,210,210,IW04,1,IW00,False,8,True,IW00,8.0,1.0,0.0290037917298041,0.05141978986475708,0.0,0.0,0.026020041415874048,0.009297225624835249,0.026793760906985948,0.8933162225808545,0.910093979015047,0.8914184004590504,0.8311740311674095,-0.0707222167704018,-0.10469981801102879,-0.08001169696379207,0.52,0.52,3.125,0.8535123630611761,0.04,IW00,IW01,START,IW10,IW01,START,IW05,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,212,212,IW06,1,IW00,False,6,True,IW00,6.0,1.0,0.029065990429797718,0.06437086875780124,0.0,0.0,0.026374879324182653,0.004571078588546759,0.026525288041266668,0.8744365799946084,0.8754060456437546,0.8666776567803199,0.7984846004956299,0.08277760161031256,0.11495736693594305,0.09704625188070715,0.0,0.96,2.0833333333333335,0.8423096440654357,0.44,IW04,IW00,IW00,IW00,IW01,START,IW10,IW01,START
20260507_134304_order1,dyad_003,1,person_B,person_A,216,217,IW00,2,IW00,False,2,True,IW00,2.0,1.0,0.032416537704254,0.0800424713417997,0.0,0.0,0.033506602767683004,0.010226563255521279,0.033947551905106094,0.8650355563620117,0.8358745915673349,0.8282252327747583,0.7052563428293714,-0.11293691105607856,-0.2211281516959726,-0.20429260482507045,0.0,0.45999999999999996,3.125,0.8403439203469222,0.38,IW06,IW00,IW00,IW04,IW00,IW00,IW00,IW01,START
20260507_134304_order1,dyad_003,1,person_A,person_B,218,218,IW00,1,IW11,True,2,True,IW08,3.0,1.0,0.2878053770392867,0.722086567477405,0.52,2.0,,0.6275223518835834,0.6275223518835834,,0.6393475111869136,0.6393475111869136,0.53084836295332,,-0.28630105486399715,-0.28630105486399715,0.04,0.96,2.0833333333333335,0.7923628471232953,0.04,IW00,IW00,IW00,IW06,IW00,IW00,IW04,IW00,IW00
20260507_134304_order1,dyad_003,1,person_B,person_A,218,219,IW08,2,IW01,True,1,True,IW06,4.0,1.0,0.07513773308542153,0.19509391413026242,0.1,1.0,0.5714933780195084,0.012750198003032343,0.5714933780195084,0.6884141644035052,0.7067682030672118,0.6237942554985261,0.46824307834216183,-0.22030731117713265,0.0038477732543987786,-0.12420087920203066,0.0,0.66,1.0416666666666667,0.7737653698928583,0.42000000000000004,IW00,IW11,IW08,IW00,IW00,IW00,IW06,IW00,IW00
20260507_134304_order1,dyad_003,1,person_B,person_A,221,221,IW08,1,IW06,False,1,True,IW06,1.0,1.0,0.11900981038324637,0.3497586850085058,0.32,2.0,0.8917967960867714,0.010219496139208839,0.8917967960867714,0.5849020928484442,0.7037267965282057,0.5687855812420282,0.34726132324040654,-0.18111711940366854,0.0055887865515468205,-0.18111711940366854,0.0,0.68,3.125,0.7160415874209004,0.44,IW08,IW01,IW06,IW00,IW11,IW08,IW00,IW00,IW00
20260507_134304_order1,dyad_003,1,person_A,person_B,222,222,IW06,1,IW05,False,1,True,IW05,1.0,1.0,0.4296459214701434,0.7275353790267698,0.92,1.0,0.7084352148853555,0.576191537073115,0.8138285458255515,1.1832377764782573,0.5494381963993935,0.6874514766065144,0.5208626275280489,,0.09850544731719912,0.09850544731719912,0.0,0.56,2.0833333333333335,0.6000923432214839,0.56,IW08,IW06,IW06,IW08,IW01,IW06,IW00,IW11,IW08
20260507_134304_order1,dyad_003,1,person_B,person_A,222,222,IW10,1,IW11,True,1,True,IW08,4.0,1.0,0.16693596412617367,0.3497586850085058,0.56,2.0,1.1659677851939407,0.03826098475363069,1.1659677851939407,0.46726550174475057,0.6317890846908165,0.44533645977968894,0.26162549001020896,-0.04064099001610655,-0.19049329521653136,-0.19049329521653136,0.0,0.96,2.0833333333333335,0.6000923432214839,0.92,IW06,IW05,IW05,IW08,IW06,IW06,IW08,IW01,IW06
20260507_134304_order1,dyad_003,1,person_B,person_A,223,223,IW05,1,IW01,True,2,True,IW08,3.0,1.0,0.1547526668062527,0.29090083098102254,0.56,3.0,0.9059475027682474,0.046683325949048775,0.9071072665907327,0.6124040417817217,0.6026443695149676,0.5224279038063934,0.26162549001020896,0.4210118261447131,0.030859976168176595,0.3552656533550669,0.0,1.0,0.0,0.5541524309840165,0.88,IW10,IW11,IW08,IW06,IW05,IW05,IW08,IW06,IW06
20260507_134304_order1,dyad_003,1,person_B,person_A,224,224,IW02,1,IW01,True,1,True,IW08,2.0,1.0,0.15555724075915706,0.3610125895131145,0.48,3.0,0.8902923490096555,0.03061214328328643,0.891452112832141,0.6070477220567493,0.6779051443540441,0.534566256404572,0.3180533915920652,-0.43469879359236707,0.18918786709576807,-0.18097532440934017,0.0,1.0,0.0,0.549562956356551,0.64,IW05,IW01,IW08,IW10,IW11,IW08,IW06,IW05,IW05
