token_id,token,description,window_count,prevalence,mean_duration_windows_per_run,top_session,prevalence_order1,prevalence_order2,prevalence_order3,prevalence_order4,centroid_pair_motion_energy_mean,centroid_motion_energy_absdiff_mean,centroid_both_active_ratio,centroid_one_active_ratio,centroid_activity_state_entropy,centroid_root_distance_mean,centroid_root_distance_delta,centroid_motion_crosscorr_absmax,centroid_motion_crosscorr_abs_lag_s,centroid_closest_hand_to_other_head_mean,centroid_hand_to_hand_min_mean,centroid_partner_gaze_ratio_mean,centroid_partner_gaze_ratio_both,centroid_task_gaze_ratio_mean,centroid_mutual_gaze_ratio
0,NV00,high motion; alternating/one-sided activity; partner gaze; typical distance; motion-asymmetric,240,0.022348449576310644,1.3559322033898304,20260504_183529_order2,0.02536543422184007,0.02716131169261345,0.024757804090419805,0.01498868778280543,0.3790007453369342,0.2850074133982027,0.2844016853493425,0.5180967121617185,1.3703452628922927,0.8486056904662299,-0.08621370166498654,0.7233378993140511,0.27395171230279125,0.5547899062434877,0.4868189264149019,0.8281339993433701,0.7275133280177599,0.6879559276456702,0.7403545018213651
1,NV01,moderate motion; alternating/one-sided activity; task-focused gaze; typical distance; motion-asymmetric,2037,0.18968246577893658,1.5754060324825987,20260510_113658_order4,0.19389509888220122,0.1888042398145081,0.20344456404736275,0.18042986425339366,0.23630023301519448,0.16270224540774633,0.135895777452546,0.5599292705053742,1.2903149064847785,0.8427769976334811,-0.07736613429213232,0.7254096970975965,0.3136345318979561,0.5617348721223497,0.48616315113410064,0.24650050736672352,0.019546976454387657,0.5977080365010511,0.020870288279794424
2,NV02,low motion; limited activity; partner gaze; typical distance,2030,0.18903063599962752,2.4516908212560384,20260510_113658_order4,0.205073086844368,0.18118582312023848,0.1689989235737352,0.19570135746606335,0.11750476561283753,0.07071446571166198,0.00724793513550509,0.18846804190457983,0.6738647675061883,0.8276205093784845,0.002211476113510778,0.6935976399091552,0.32159165899944037,0.5741332743538208,0.5221182951582083,0.2710601843463061,0.01959194605878838,0.5920733195381855,0.020040051768202834
3,NV03,moderate motion; alternating/one-sided activity; task-focused gaze; separated posture,2499,0.23270323121333458,1.9178818112049116,20260510_113658_order4,0.22828890799656062,0.20934084133819145,0.19860064585575887,0.27347285067873306,0.24176587507210295,0.12565314728818763,0.19196624826972203,0.4967815201623849,1.4481141847638237,0.9225702555058821,0.05094291931045489,0.7425185508612884,0.3141846458011776,0.6375687336262776,0.5901107866070263,0.2449588197389015,0.01599271564574266,0.6209938855930105,0.018341903461189215
4,NV04,moderate motion; limited activity; partner gaze; typical distance,529,0.04925970760778471,2.003787878787879,20260504_183529_order2,0.04557179707652623,0.05995362702881749,0.04897739504843918,0.04270361990950226,0.19242995798531543,0.11599340605932189,0.07387890952802158,0.3745867353881744,1.0160057769656843,0.8436655906384978,0.019893724723435244,0.7008514232445462,0.32237167659275967,0.5920753651233531,0.5351915533709877,0.8766167698623308,0.7931500476287674,0.6299640232700552,0.7948841883831156
5,NV05,high motion; alternating/one-sided activity; partner gaze; close posture; motion-asymmetric,1836,0.17096563925877642,2.0863636363636364,20260504_183529_order2,0.17368873602751506,0.17224246439218285,0.21259418729817006,0.146210407239819,0.34569082408277235,0.17414427080154865,0.31301761361722924,0.4717635588658946,1.4509745017663174,0.6963963847288457,0.014465747975593598,0.7266671536016336,0.3160800172620971,0.4207278133973408,0.333150176746671,0.3249569785887222,0.06295479548741449,0.48008800370420474,0.07294079809601929
6,NV06,moderate motion; alternating/one-sided activity; partner gaze; typical distance,1296,0.12068162771207748,1.5940959409594095,20260510_113658_order4,0.11392949269131557,0.13116926134481616,0.1178686759956943,0.11764705882352941,0.2311377720213757,0.14033187028655028,0.1279050326013556,0.48070591476896757,1.2357983211807815,0.8619021954582826,0.011512469406661256,0.725896949368561,0.31477118716032604,0.5978594641951139,0.5568959412365686,0.6096274784144473,0.3892769884342539,0.6300976572645576,0.4118536586467563
7,NV07,high motion; alternating/one-sided activity; partner gaze; close posture; motion-asymmetric,272,0.025328242853152064,1.8758620689655172,20260504_184304_order4,0.014187446259673258,0.030142431268631996,0.024757804090419805,0.028846153846153848,0.5970031737667664,0.7009379379785788,0.2629476215345781,0.5733106476041261,1.3029146211556268,0.7177808964878379,0.013586762615142843,0.735425518654222,0.3174026439769848,0.42035677287598244,0.3687049827159975,0.3835018442355399,0.11505603429516466,0.4335201233842537,0.12806904730817775
